,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2185,ENSMUSG00000019854,Reps1,209.6486761,-0.029682574,0.293529102,-0.101123106,0.919452736,1
2186,ENSMUSG00000019856,Fam184a,23.76078917,-0.698609954,0.677530081,-1.031112822,0.302487915,1
2187,ENSMUSG00000019857,Asf1a,44.50841692,0.357973492,0.277767388,1.288752776,0.197484048,1
2188,ENSMUSG00000019861,Gopc,329.4624542,-0.165031808,0.127442815,-1.294947919,0.195338196,1
2189,ENSMUSG00000019863,Qrsl1,114.4613414,0.140817698,0.156278288,0.90107013,0.367551034,1
2190,ENSMUSG00000019864,Rtn4ip1,97.38278828,-0.228479649,0.231177351,-0.988330593,0.322990767,1
2192,ENSMUSG00000019866,Aim1,40.49485814,-0.360380677,0.427458849,-0.84307689,0.399185443,1
2194,ENSMUSG00000019868,Vta1,162.0548316,-0.095886978,0.20719904,-0.462777132,0.643524124,1
2195,ENSMUSG00000019872,Smpdl3a,43.0529043,-0.526942655,0.37794036,-1.394248171,0.163242676,1
2197,ENSMUSG00000019874,Fabp7,2.187171398,0.638943091,1.581308292,0.404059786,0.686168755,1
2198,ENSMUSG00000019876,Pkib,141.2797119,0.022797663,0.350510665,0.065041282,0.948141131,1
2199,ENSMUSG00000019877,Serinc1,1100.921603,0.203136414,0.155714479,1.304544153,0.192048115,1
2200,ENSMUSG00000019878,Hsf2,105.3990514,0.085413374,0.199103331,0.428990182,0.667930369,1
2202,ENSMUSG00000019883,Echdc1,75.02516464,-0.419689668,0.346102595,-1.212616359,0.225276531,1
2206,ENSMUSG00000019891,Dcbld1,2.46210161,-1.274071533,1.320697331,-0.964696076,0.334697061,1
2207,ENSMUSG00000019892,Lrriq1,20.0167505,0.861846532,0.804239579,1.071629096,0.283886659,1
2209,ENSMUSG00000019894,Slc6a15,2.68060272,1.713836022,1.758734503,0.974471143,0.32982266,1
2210,ENSMUSG00000019897,Ccdc59,287.1258711,-0.263072745,0.203837675,-1.29059922,0.196842687,1
2211,ENSMUSG00000019899,Lama2,20.11687169,-0.811294176,0.736869885,-1.101000587,0.270896402,1
2215,ENSMUSG00000019907,Ppp1r12a,1652.033898,0.00280122,0.079712152,0.035141689,0.971966759,1
2218,ENSMUSG00000019916,P4ha1,1796.794617,-0.099651817,0.151804429,-0.656448679,0.511535478,1
2219,ENSMUSG00000019917,10-Sep,124.8346232,0.084159207,0.219752385,0.382972895,0.701739861,1
2220,ENSMUSG00000019920,Lims1,519.1580298,0.109667586,0.244605622,0.448344505,0.653904586,1
2221,ENSMUSG00000019923,Zwint,260.8409316,-0.011745673,0.126969207,-0.092508046,0.926294399,1
2222,ENSMUSG00000019927,Ube2d1,171.4033566,-0.343767817,0.245133589,-1.402369291,0.160804999,1
2223,ENSMUSG00000019929,Dcn,2.918084905,-1.602574487,1.562899828,-1.025385286,0.305181428,1
2226,ENSMUSG00000019935,Slc17a8,2.091713335,0.901485265,1.947805451,0.462820999,0.643492678,1
2228,ENSMUSG00000019942,Cdk1,26.251825,0.273911678,0.923069129,0.296740157,0.766664897,1
2229,ENSMUSG00000019943,Atp2b1,1276.317595,0.06805487,0.108249823,0.628683428,0.529556329,1
2230,ENSMUSG00000019944,Rhobtb1,371.8971132,0.310677079,0.361258299,0.859985997,0.389796761,1
2231,ENSMUSG00000019945,1700040L02Rik,2.081303427,-0.87033855,2.023404787,-0.430135658,0.667096962,1
2232,ENSMUSG00000019947,Arid5b,320.0242268,0.155147691,0.162536219,0.954542266,0.339809226,1
2233,ENSMUSG00000019948,Actr6,42.34232308,0.314754946,0.293260876,1.073293343,0.283139521,1
2234,ENSMUSG00000019951,Uhrf1bp1l,179.2715402,-0.067985725,0.18289693,-0.371716055,0.71010427,1
2235,ENSMUSG00000019952,Poc1b,142.8451782,0.705013483,0.409713116,1.720749118,0.085296359,1
2236,ENSMUSG00000019960,Dusp6,2156.627738,0.102507347,0.154367054,0.664049383,0.506658705,1
2237,ENSMUSG00000019961,Tmpo,671.1082813,0.352677656,0.299931058,1.175862407,0.239649863,1
2238,ENSMUSG00000019966,Kitl,160.0205233,-0.172083625,0.470515013,-0.36573461,0.714563117,1
2239,ENSMUSG00000019969,Psen1,1051.184782,0.03085815,0.113391416,0.27213833,0.785515658,1
2240,ENSMUSG00000019970,Sgk1,1380.552633,-0.320293871,0.254034562,-1.260827932,0.207370848,1
2241,ENSMUSG00000019971,Cep290,298.6538552,-0.023651048,0.176802655,-0.133770889,0.893583747,1
2242,ENSMUSG00000019975,Ikbip,80.11087885,0.062824559,0.296329702,0.212008985,0.832100025,1
2243,ENSMUSG00000019977,Hbs1l,328.9058387,0.0346618,0.108853467,0.318426241,0.750161636,1
2244,ENSMUSG00000019978,Epb4.1l2,11333.67441,0.032305205,0.19536862,0.165355136,0.868664463,1
2245,ENSMUSG00000019979,Apaf1,268.9582993,-0.209369813,0.252716913,-0.828475668,0.407401169,1
2246,ENSMUSG00000019982,Myb,19.88646942,0.476740617,0.696721104,0.684263207,0.493808976,1
2247,ENSMUSG00000019984,Med23,323.154534,-0.028701938,0.274767997,-0.104458811,0.916805253,1
2248,ENSMUSG00000019986,Ahi1,62.10319388,0.203813175,0.255614479,0.79734597,0.425250129,1
2249,ENSMUSG00000019987,Arg1,3.107771951,-1.033106811,1.498487607,-0.689433003,0.490550821,1
2250,ENSMUSG00000019988,Nedd1,100.2274103,0.052134816,0.206125421,0.252927638,0.800324132,1
2252,ENSMUSG00000019990,Pde7b,8.542139591,-0.838271076,1.249116278,-0.671091307,0.502162365,1
2253,ENSMUSG00000019992,Mtfr2,3.746477701,-1.129401195,1.052861777,-1.072696549,0.283407289,1
2254,ENSMUSG00000019996,Map7,153.105948,0.193703006,0.26953053,0.718668144,0.472345416,1
2255,ENSMUSG00000019997,Ctgf,6.477999461,-2.067956268,1.365962589,-1.513918671,0.130046468,1
2256,ENSMUSG00000019998,Stx7,629.3100584,0.033409663,0.089885502,0.371691347,0.710122668,1
2258,ENSMUSG00000020003,Pex7,53.67947579,0.001129537,0.387575094,0.00291437,0.997674672,1
2260,ENSMUSG00000020009,Ifngr1,4971.728603,0.107522145,0.16601258,0.647674679,0.517195385,1
2262,ENSMUSG00000020014,Cfap54,25.32515177,-0.703342933,0.800582982,-0.878538451,0.37965158,1
2263,ENSMUSG00000020015,Cdk17,259.0474224,-0.087795069,0.132901982,-0.660600146,0.508868775,1
2264,ENSMUSG00000020017,Hal,3.314043518,-2.127187106,2.681628143,-0.793244623,0.427635314,1
2265,ENSMUSG00000020018,Snrpf,162.0024057,-0.029070201,0.195929234,-0.148370923,0.882050046,1
2266,ENSMUSG00000020019,Ntn4,7.424057484,-0.99717019,0.790242976,-1.261852645,0.207001815,1
2268,ENSMUSG00000020021,Fgd6,151.0553204,1.97012129,1.25463199,1.570278222,0.116350399,1
2269,ENSMUSG00000020022,Ndufa12,110.3880477,-0.258324342,0.245912665,-1.050471889,0.293501209,1
2270,ENSMUSG00000020023,Tmcc3,984.5739828,0.020104607,0.37001395,0.054334726,0.956668483,1
2271,ENSMUSG00000020024,Cep83,224.7741527,-0.253526288,0.192670462,-1.315854464,0.188222895,1
2272,ENSMUSG00000020027,Socs2,22.74917866,0.261363055,1.085259965,0.240829906,0.80968695,1
2273,ENSMUSG00000020029,Nudt4,352.6823042,-0.033127415,0.185254295,-0.178821306,0.858078016,1
2274,ENSMUSG00000020032,Nuak1,2100.096757,-0.136988682,0.22093939,-0.620028336,0.535239132,1
2276,ENSMUSG00000020034,Tcp11l2,87.91086772,-0.097659994,0.37315681,-0.261713015,0.793542705,1
2278,ENSMUSG00000020038,Cry1,55.05198707,0.365505887,0.516339233,0.707879362,0.479020177,1
2279,ENSMUSG00000020042,Btbd11,3.911680309,-2.000406528,1.521202308,-1.315016759,0.18850427,1
2280,ENSMUSG00000020044,Timp3,85.60476941,-0.223994532,0.734964334,-0.304769254,0.7605419,1
2281,ENSMUSG00000020048,Hsp90b1,14985.2538,-0.108028567,0.124100393,-0.870493352,0.384030851,1
2283,ENSMUSG00000020052,Ascl1,2.062398815,0.828975418,1.436395979,0.57712179,0.563857185,1
2284,ENSMUSG00000020053,Igf1,13.40326645,-0.917239107,1.214130806,-0.755469758,0.449967171,1
2285,ENSMUSG00000020056,Ccdc53,62.34237139,0.153694388,0.344166766,0.446569522,0.655185906,1
2286,ENSMUSG00000020057,Dram1,12.90142444,0.546652517,0.915360843,0.597198931,0.550374573,1
2290,ENSMUSG00000020063,Sirt1,138.628664,0.028992276,0.266899531,0.108626178,0.913498996,1
2291,ENSMUSG00000020064,Herc4,538.3334356,0.02306628,0.130488078,0.176769248,0.859689645,1
2293,ENSMUSG00000020069,Hnrnph3,320.1560549,0.006108103,0.181975836,0.03356546,0.973223666,1
2294,ENSMUSG00000020070,Rufy2,200.851983,0.619665348,0.556505534,1.113493596,0.265496497,1
2296,ENSMUSG00000020074,Ccar1,1041.354701,0.041213001,0.12594561,0.32722856,0.743495021,1
2297,ENSMUSG00000020075,Ddx21,1484.147665,-0.036290019,0.234499419,-0.154755261,0.877014263,1
2298,ENSMUSG00000020076,Ddx50,349.5154155,0.10138211,0.147206342,0.688707488,0.491007363,1
2299,ENSMUSG00000020077,Srgn,870.4984775,0.289184907,0.644217959,0.448892962,0.653508874,1
2300,ENSMUSG00000020078,Vps26a,289.2984346,0.057934895,0.138631517,0.417905652,0.6760161,1
2301,ENSMUSG00000020079,Supv3l1,118.660128,0.107702268,0.273613271,0.393629546,0.693854564,1
2302,ENSMUSG00000020080,Hkdc1,3.156819961,1.149173094,1.667356084,0.689218761,0.490685612,1
2306,ENSMUSG00000020086,H2afy2,3.086149551,-0.773977106,1.038862531,-0.745023603,0.456257451,1
2307,ENSMUSG00000020087,Tysnd1,80.56334076,-0.229566356,0.221401067,-1.036880082,0.299791748,1
2308,ENSMUSG00000020088,Sar1a,310.1599325,-0.114589554,0.170982606,-0.670182521,0.502741445,1
2309,ENSMUSG00000020089,Ppa1,88.72916187,-0.239192842,0.451146379,-0.530188988,0.595980905,1
2311,ENSMUSG00000020091,Eif4ebp2,127.2051755,0.008169587,0.171756247,0.047565005,0.962062922,1
2312,ENSMUSG00000020092,Pald1,2057.58893,-0.054430895,0.079017097,-0.688849582,0.49091793,1
2314,ENSMUSG00000020097,Sgpl1,1169.494491,0.074914766,0.155256823,0.482521571,0.629435479,1
2316,ENSMUSG00000020099,Unc5b,5.790951554,0.031222553,0.866309443,0.036040878,0.971249764,1
2317,ENSMUSG00000020100,Slc29a3,2412.881098,-0.10749918,0.324912565,-0.330855719,0.740753471,1
2318,ENSMUSG00000020101,4632428N05Rik,9841.172506,0.092839219,0.175640254,0.528575981,0.597099626,1
2319,ENSMUSG00000020102,Slc16a7,172.4895366,-0.270038053,0.350522751,-0.770386666,0.441070561,1
2320,ENSMUSG00000020105,Lrig3,74.8026126,0.177640823,0.296248766,0.599633968,0.548750204,1
2321,ENSMUSG00000020107,Anapc16,223.8194867,0.191419471,0.307495227,0.622512008,0.533605251,1
2322,ENSMUSG00000020108,Ddit4,209.7192178,-0.130523541,0.975624665,-0.133784585,0.893572917,1
2323,ENSMUSG00000020109,Dnajb12,467.4147679,-0.141515238,0.144412563,-0.979937169,0.327117134,1
2324,ENSMUSG00000020111,Micu1,204.2786303,-0.16334416,0.26746276,-0.610717394,0.541386689,1
2325,ENSMUSG00000020114,Cand1,637.6496749,-0.03355902,0.209455731,-0.160220108,0.87270769,1
2326,ENSMUSG00000020115,Tbk1,825.0314018,0.135957181,0.102069621,1.332004365,0.182858754,1
2327,ENSMUSG00000020116,Pno1,96.5070681,-0.225139899,0.305186888,-0.737711571,0.460689739,1
2328,ENSMUSG00000020120,Plek,2610.099491,-0.00556413,0.216711375,-0.025675301,0.979516325,1
2329,ENSMUSG00000020121,Srgap1,11.01787703,0.119800547,0.960099091,0.124779357,0.900698231,1
2330,ENSMUSG00000020122,Egfr,19.10675792,-0.580580568,0.83189391,-0.697902173,0.485238375,1
2332,ENSMUSG00000020124,Usp15,450.009105,-0.043678165,0.105792859,-0.412864968,0.679705549,1
2334,ENSMUSG00000020128,Vps54,915.8521459,0.061223023,0.207619681,0.294880631,0.768085068,1
2335,ENSMUSG00000020130,Tbc1d15,309.8881391,-0.180136821,0.158671588,-1.135280886,0.256257648,1
2336,ENSMUSG00000020131,Pcsk4,6.319652884,0.411417907,0.767310479,0.536181791,0.591832917,1
2337,ENSMUSG00000020132,Rab21,190.6654428,-0.246061267,0.17891326,-1.375310397,0.169035235,1
2338,ENSMUSG00000020133,2310011J03Rik,84.37679383,0.342235719,0.216874465,1.57803603,0.114557333,1
2339,ENSMUSG00000020134,Peli1,992.1681677,-0.095092394,0.154461227,-0.615639248,0.538132641,1
2341,ENSMUSG00000020137,Thap2,59.37173332,-0.122494227,0.288723953,-0.424260701,0.671375696,1
2343,ENSMUSG00000020142,Slc1a4,125.9652408,-0.046580937,0.299454727,-0.155552518,0.876385755,1
2344,ENSMUSG00000020143,Dock2,4717.436929,-0.019069838,0.18284636,-0.104294327,0.91693578,1
2345,ENSMUSG00000020149,Rab1,823.3052873,-0.192192628,0.111946811,-1.716820931,0.086011895,1
2346,ENSMUSG00000020150,Gamt,11.8789651,-0.824457041,0.761629903,-1.082490377,0.279034689,1
2348,ENSMUSG00000020152,Actr2,2336.42496,-0.04046889,0.090841778,-0.445487656,0.655967379,1
2349,ENSMUSG00000020153,Ndufs7,147.5761821,0.190596832,0.226205017,0.842584459,0.399460886,1
2350,ENSMUSG00000020154,Ptprb,11.06195823,-1.37075675,1.206189662,-1.136435499,0.255774346,1
2351,ENSMUSG00000020155,Kcnmb1,3.226581317,0.332389429,1.271128743,0.261491553,0.793713462,1
2352,ENSMUSG00000020156,Mum1,226.1129289,0.12995826,0.319457075,0.406809772,0.684147709,1
2354,ENSMUSG00000020160,Meis1,77.86660547,-0.239278042,0.274569532,-0.871466111,0.383499702,1
2355,ENSMUSG00000020163,Uqcr11,56.73228801,0.121207651,0.252357746,0.480300895,0.631013453,1
2357,ENSMUSG00000020166,Cnot2,611.1109007,0.027659887,0.14714037,0.187982991,0.850889984,1
2358,ENSMUSG00000020167,Tcf3,442.5384798,0.120399775,0.171622484,0.701538473,0.482967033,1
2360,ENSMUSG00000020169,Best3,2.410655461,-1.705259356,1.5142991,-1.126104715,0.260121199,1
2361,ENSMUSG00000020170,Frs2,351.6534405,0.04896128,0.138209665,0.354253659,0.723148793,1
2362,ENSMUSG00000020171,Yeats4,239.049352,0.004897421,0.184234555,0.026582531,0.978792707,1
2363,ENSMUSG00000020173,Cobl,8.433324877,0.673044237,1.26789636,0.530835373,0.595532866,1
2364,ENSMUSG00000020175,Rab36,14.23527123,-0.937055065,0.83662194,-1.120046009,0.262694157,1
2365,ENSMUSG00000020176,Grb10,25.03437387,1.473380265,1.32386121,1.112941639,0.265733495,1
2368,ENSMUSG00000020180,Snrpd3,124.3423988,-0.187401421,0.184793722,-1.014111405,0.310529596,1
2369,ENSMUSG00000020181,Nav3,5328.765038,-0.147802034,0.402158655,-0.367521703,0.713229906,1
2371,ENSMUSG00000020183,Cpm,6.25668153,-0.711325969,1.006244435,-0.706911705,0.47962135,1
2372,ENSMUSG00000020184,Mdm2,522.5355291,-0.070373385,0.163197427,-0.431216265,0.666311129,1
2373,ENSMUSG00000020185,E2f7,23.45471125,2.612638061,1.38923643,1.880628815,0.060022429,1
2374,ENSMUSG00000020186,Csrp2,4.729595341,-0.083156967,0.952621824,-0.087292738,0.930438826,1
2375,ENSMUSG00000020189,Osbpl8,508.470515,0.026451341,0.203209787,0.130167655,0.896433784,1
2376,ENSMUSG00000020190,Mknk2,270.8381262,-0.303577873,0.347250924,-0.87423201,0.381991917,1
2378,ENSMUSG00000020193,Zpbp,3.749607662,-0.599813461,1.10983775,-0.540451486,0.588885709,1
2379,ENSMUSG00000020196,Cabin1,922.8518617,-0.013868906,0.086180643,-0.160928318,0.872149858,1
2380,ENSMUSG00000020198,Ap3d1,1825.691773,-0.063348324,0.117737611,-0.538046624,0.590544861,1
2381,ENSMUSG00000020205,Phlda1,38.27068557,-0.261524401,0.771213276,-0.339107752,0.734528558,1
2382,ENSMUSG00000020211,Sf3a2,409.4177809,0.025826262,0.174905387,0.147658473,0.882612306,1
2383,ENSMUSG00000020212,Mdm1,45.49898571,0.200814966,0.40125412,0.500468297,0.616745374,1
2388,ENSMUSG00000020219,Timm13,63.35945757,0.008678127,0.193517856,0.044844063,0.964231603,1
2389,ENSMUSG00000020220,Vps13d,1978.00386,-0.023810518,0.181076651,-0.131494137,0.895384424,1
2390,ENSMUSG00000020224,Llph,178.8315253,-0.2690353,0.157208,-1.711333389,0.087019586,1
2391,ENSMUSG00000020225,Tmbim4,87.02510285,0.043703677,0.29253127,0.149398309,0.881239346,1
2393,ENSMUSG00000020227,Irak3,85.4174717,0.061433278,0.390270669,0.157411979,0.874920173,1
2394,ENSMUSG00000020228,Helb,179.8386115,0.121252001,0.210486592,0.576055699,0.564577534,1
2396,ENSMUSG00000020230,Prmt2,85.76554801,0.273777162,0.304262728,0.899805123,0.368223968,1
2397,ENSMUSG00000020231,Dip2a,181.0333976,-0.364047588,0.298475676,-1.219689301,0.222582679,1
2398,ENSMUSG00000020232,Hmg20b,281.9717106,0.047510835,0.15837798,0.299983841,0.764189481,1
2399,ENSMUSG00000020234,4930404N11Rik,10.44379331,0.195701364,0.661041655,0.296049973,0.767191918,1
2400,ENSMUSG00000020235,Fzr1,253.7538026,-0.035542657,0.240096288,-0.148035011,0.882315138,1
2401,ENSMUSG00000020238,Ncln,809.8644624,0.032753193,0.189384638,0.172945352,0.862694383,1
2402,ENSMUSG00000020241,Col6a2,3.06496778,1.9469334,1.477220827,1.317970451,0.18751354,1
2403,ENSMUSG00000020246,Hcfc2,102.4020783,-0.212868299,0.342204195,-0.622050523,0.533908647,1
2404,ENSMUSG00000020248,Nfyb,246.6341094,0.267599531,0.193550393,1.382583251,0.166792688,1
2405,ENSMUSG00000020250,Txnrd1,524.7039809,-0.027873717,0.314753289,-0.08855735,0.929433705,1
2407,ENSMUSG00000020253,Ppm1m,163.9887735,0.166812159,0.23445283,0.711495608,0.476777172,1
2408,ENSMUSG00000020255,D10Wsu102e,156.3905921,0.044691793,0.240758567,0.185629089,0.852735641,1
2409,ENSMUSG00000020256,Aldh1l2,146.0937128,0.151909452,0.577850924,0.262886925,0.792637735,1
2410,ENSMUSG00000020257,Wdr82,641.820761,-0.035558046,0.228642051,-0.1555184,0.876412649,1
2412,ENSMUSG00000020260,Pofut2,207.1484611,0.059141203,0.193402339,0.305793628,0.75976178,1
2413,ENSMUSG00000020261,Slc36a1,1478.25606,0.16917289,0.142339841,1.188513972,0.234630979,1
2414,ENSMUSG00000020262,Adarb1,255.8500823,0.221019691,0.498168521,0.443664507,0.65728516,1
2415,ENSMUSG00000020263,Appl2,784.9626862,0.117535648,0.210909414,0.557280239,0.577335975,1
2416,ENSMUSG00000020264,Slc36a2,7.974394193,2.470756464,1.514617708,1.631273985,0.10283252,1
2417,ENSMUSG00000020265,Sumo3,287.4170429,0.07764235,0.174033523,0.446134452,0.655500128,1
2418,ENSMUSG00000020267,Hint1,138.2099991,-0.001055768,0.194662101,-0.005423592,0.995672621,1
2419,ENSMUSG00000020268,Lyrm7,23.2991847,-1.800924632,0.982143781,-1.833666992,0.066703441,1
2421,ENSMUSG00000020271,Fbxw11,432.2586902,-0.13941627,0.191447947,-0.728220243,0.466478776,1
2422,ENSMUSG00000020272,Stk10,1555.128676,0.19819046,0.253770641,0.780982621,0.434812717,1
2423,ENSMUSG00000020273,Papolg,183.7665196,0.1198017,0.195105302,0.614036107,0.539191468,1
2424,ENSMUSG00000020275,Rel,684.732636,0.070546349,0.124927931,0.564696368,0.572280305,1
2425,ENSMUSG00000020277,Pfkl,577.7724971,-0.109282381,0.248415191,-0.439918269,0.659996304,1
2427,ENSMUSG00000020280,Pus10,176.747443,0.331293116,0.342457106,0.967400325,0.333343948,1
2428,ENSMUSG00000020282,Rhbdf1,88.51901183,0.356715135,0.477337305,0.747302026,0.45488127,1
2429,ENSMUSG00000020283,Pex13,129.0302624,0.396628926,0.396244256,1.000970791,0.31684093,1
2430,ENSMUSG00000020284,1810043G02Rik,139.3030127,0.595555318,0.488195624,1.219911217,0.222498533,1
2432,ENSMUSG00000020287,Mpg,56.08762591,0.126252543,0.271072729,0.465751547,0.641393351,1
2433,ENSMUSG00000020288,Ahsa2,191.2082125,-0.473132342,0.366757706,-1.290040629,0.197036552,1
2434,ENSMUSG00000020289,Nprl3,133.3828745,0.07460833,0.270898374,0.275410771,0.78300067,1
2435,ENSMUSG00000020290,Xpo1,780.3757707,-0.019680213,0.162896685,-0.120814078,0.903838299,1
2437,ENSMUSG00000020297,Nsg2,32.91005855,0.75629895,0.718770392,1.052212165,0.292702219,1
2439,ENSMUSG00000020300,Cpeb4,517.4813383,-0.214941734,0.15510043,-1.385822937,0.165800977,1
2442,ENSMUSG00000020307,Cdc34,85.40900888,0.159780875,0.241018526,0.662940221,0.507368841,1
2443,ENSMUSG00000020308,Tpgs1,48.17950779,0.061136611,0.288379468,0.212000569,0.832106591,1
2444,ENSMUSG00000020309,Chac2,13.52929882,-0.147145279,0.499544894,-0.294558669,0.768331039,1
2446,ENSMUSG00000020311,Erlec1,249.2281867,0.191118883,0.144299714,1.324457807,0.185351047,1
2448,ENSMUSG00000020315,Sptbn1,466.4790755,0.013510868,0.276762926,0.048817478,0.961064753,1
2450,ENSMUSG00000020319,Wdpcp,56.25694824,-0.145389731,0.302693026,-0.480320718,0.630999359,1
2451,ENSMUSG00000020321,Mdh1,311.7589565,0.365693708,0.193008514,1.894702463,0.058131831,1
2456,ENSMUSG00000020328,Nudcd2,87.66815527,0.31287326,0.298736473,1.047321934,0.294951123,1
2457,ENSMUSG00000020329,Polrmt,267.1178223,0.457144645,0.285277707,1.602454849,0.109055064,1
2458,ENSMUSG00000020330,Hmmr,40.17095594,0.620514784,0.994820477,0.623745489,0.532794744,1
2459,ENSMUSG00000020331,Hcn2,16.38438184,-0.529187893,0.647886766,-0.816790712,0.414048041,1
2461,ENSMUSG00000020333,Acsl6,51.60477969,0.094597639,0.448806602,0.210775951,0.833062105,1
2462,ENSMUSG00000020334,Slc22a4,8.567265641,-0.688413086,1.013874849,-0.678992172,0.497142822,1
2463,ENSMUSG00000020335,Zfp354b,17.06736225,-0.935787519,0.717893363,-1.303518833,0.192397691,1
2464,ENSMUSG00000020340,Cyfip2,28.20929132,-0.012539711,0.667965679,-0.018772986,0.985022204,1
2465,ENSMUSG00000020346,Mgat1,736.6470446,-0.068120891,0.279416598,-0.243796865,0.807388148,1
2466,ENSMUSG00000020349,Ppp2ca,1001.112545,0.042021102,0.136531443,0.307776003,0.758252782,1
2467,ENSMUSG00000020354,Sgcd,2.851904646,0.717448643,1.429550429,0.501870118,0.615758886,1
2469,ENSMUSG00000020358,Hnrnpab,1282.306903,0.129931097,0.13508763,0.961828237,0.336135891,1
2470,ENSMUSG00000020359,Phykpl,116.7890393,-0.041259262,0.28662089,-0.143950645,0.885539443,1
2471,ENSMUSG00000020361,Hspa4,1701.168139,0.093053174,0.120688431,0.771019832,0.440695177,1
2472,ENSMUSG00000020362,Cnot6,299.0809239,0.006533647,0.242558078,0.026936423,0.978510443,1
2473,ENSMUSG00000020363,Gfpt2,2.04567161,0.566318509,1.819927044,0.311176489,0.755666455,1
2474,ENSMUSG00000020364,Zfp354a,54.06516556,0.013293324,0.435980752,0.030490621,0.975675773,1
2475,ENSMUSG00000020366,Mapk9,272.1055237,0.110864153,0.139503792,0.794703509,0.426785991,1
2476,ENSMUSG00000020368,Canx,6879.623065,-0.131075899,0.115673619,-1.133152913,0.257150044,1
2477,ENSMUSG00000020372,Gnb2l1,1180.4875,-0.038482914,0.205248746,-0.187494027,0.851273307,1
2479,ENSMUSG00000020375,Rufy1,489.95752,0.107104731,0.163156963,0.6564521,0.511533278,1
2480,ENSMUSG00000020376,Rnf130,995.1729723,0.100764148,0.126551231,0.796232068,0.425897162,1
2481,ENSMUSG00000020377,Ltc4s,187.4236947,0.582988737,0.341692499,1.706179499,0.087974665,1
2482,ENSMUSG00000020380,Rad50,568.9820757,0.118656629,0.181478164,0.653834197,0.513218632,1
2483,ENSMUSG00000020381,3010026O09Rik,21.03875236,0.320020617,0.517447757,0.618459761,0.536272315,1
2485,ENSMUSG00000020385,Clk4,822.9911111,-0.062318002,0.169663039,-0.367304525,0.713391879,1
2486,ENSMUSG00000020386,Sar1b,91.90474373,0.150323689,0.303086512,0.495976175,0.61991122,1
2487,ENSMUSG00000020387,Jade2,1321.164132,-0.057113531,0.229806668,-0.248528605,0.80372544,1
2488,ENSMUSG00000020388,Pdlim4,198.0019597,-0.039292796,0.271348185,-0.144805817,0.884864189,1
2490,ENSMUSG00000020390,Ube2b,197.4920906,0.092054881,0.227935335,0.40386402,0.686312715,1
2491,ENSMUSG00000020392,Cdkn2aipnl,139.1961049,-0.058619848,0.288859086,-0.202935793,0.839185217,1
2492,ENSMUSG00000020393,Kremen1,167.2780612,-0.077835675,0.169449524,-0.459344312,0.645986931,1
2494,ENSMUSG00000020396,Nefh,5.856894639,-2.445443525,1.384441945,-1.766374916,0.07733297,1
2495,ENSMUSG00000020397,Med7,144.6343598,0.20878653,0.200431298,1.041686268,0.297557158,1
2496,ENSMUSG00000020399,Havcr2,1844.502405,0.027411565,0.205595658,0.13332755,0.89393434,1
2497,ENSMUSG00000020400,Tnip1,353.2784622,-0.000565183,0.306884126,-0.001841683,0.99853055,1
2499,ENSMUSG00000020402,Vdac1,271.4700521,0.267145306,0.152906617,1.747114094,0.080617549,1
2501,ENSMUSG00000020407,Upp1,2.490869505,0.989799124,1.343206609,0.736892685,0.461187613,1
2502,ENSMUSG00000020409,Slu7,729.3770518,0.033793045,0.162867071,0.207488502,0.835628371,1
2504,ENSMUSG00000020412,Ascc2,474.604956,0.062820955,0.13718514,0.457928283,0.647003967,1
2505,ENSMUSG00000020413,Hus1,137.3972653,-0.718597132,0.395084655,-1.818843437,0.068935319,1
2506,ENSMUSG00000020415,Pttg1,75.52482639,0.310307558,0.377142655,0.822785633,0.410629908,1
2508,ENSMUSG00000020420,Zfp607,81.8516844,0.006720929,0.219308729,0.030645971,0.97555188,1
2509,ENSMUSG00000020422,Tns3,2245.67276,-0.132366154,0.151038604,-0.876372997,0.380827293,1
2510,ENSMUSG00000020423,Btg2,1161.315508,-0.084675666,0.142584563,-0.593862787,0.55260389,1
2511,ENSMUSG00000020424,Gatsl3,21.05622876,-0.11162802,0.478192835,-0.233437249,0.815421891,1
2515,ENSMUSG00000020430,Pes1,511.4924459,0.12278158,0.206252023,0.595298794,0.551643762,1
2516,ENSMUSG00000020431,Adcy1,6.077335155,-1.220865047,1.291693506,-0.945166204,0.344574031,1
2517,ENSMUSG00000020432,Tcn2,1391.675424,-0.035717301,0.196380147,-0.181878371,0.855678178,1
2518,ENSMUSG00000020434,4921536K21Rik,2.802467147,0.859894853,1.069941708,0.803683833,0.421579593,1
2519,ENSMUSG00000020435,Osbp2,5.514166516,-1.899645571,1.439376725,-1.319769549,0.186911971,1
2521,ENSMUSG00000020437,Myo1g,345.5615254,0.172275028,0.268537774,0.641529962,0.521178421,1
2522,ENSMUSG00000020439,Smtn,42.86223074,-0.878507691,0.718179014,-1.223243334,0.221237803,1
2523,ENSMUSG00000020440,Arf5,136.269208,-0.102419215,0.267257079,-0.383223581,0.701553995,1
2524,ENSMUSG00000020441,2310033P09Rik,221.119016,0.137675312,0.126677258,1.086819486,0.277116594,1
2525,ENSMUSG00000020444,Guk1,59.41743634,0.456311335,0.969350788,0.470739117,0.637827046,1
