,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3392,ENSMUSG00000021951,N6amt2,19.10306205,0.463508266,0.495734437,0.934993075,0.349791868,1
3393,ENSMUSG00000021952,Xpo4,219.360105,0.165313269,0.206505072,0.800528855,0.423404452,1
3395,ENSMUSG00000021957,Tkt,772.7183455,0.050498726,0.190064554,0.265692497,0.790476042,1
3396,ENSMUSG00000021958,Pinx1,85.33928149,-0.327322019,0.247262926,-1.323781223,0.185575714,1
3397,ENSMUSG00000021959,Lats2,570.6394028,-0.719858642,0.390256123,-1.844580009,0.065098657,1
3399,ENSMUSG00000021962,Dcp1a,330.1443835,-0.025982406,0.119587401,-0.217267084,0.828000207,1
3400,ENSMUSG00000021963,Sap18,189.1820129,-0.323340348,0.433712778,-0.745517228,0.4559591,1
3401,ENSMUSG00000021965,Ska3,5.424767046,-2.46209915,1.802191137,-1.366169824,0.171885666,1
3403,ENSMUSG00000021967,Mrpl57,41.05951185,-0.324556809,0.337574256,-0.961438272,0.336331849,1
3404,ENSMUSG00000021969,Zdhhc20,575.6151135,-0.074187471,0.13178154,-0.562957996,0.573463487,1
3405,ENSMUSG00000021972,Hmbox1,622.2602676,0.098833999,0.120355276,0.821185428,0.411540655,1
3406,ENSMUSG00000021973,Micu2,213.8234946,0.032023931,0.167166942,0.191568564,0.848080168,1
3407,ENSMUSG00000021974,Fgf9,3.189510033,1.842952842,2.02277106,0.91110303,0.36224109,1
3408,ENSMUSG00000021975,Ints9,104.0709221,0.214181685,0.190880276,1.122073427,0.261831221,1
3410,ENSMUSG00000021978,Extl3,1699.412348,0.140164067,0.129711647,1.080581968,0.279883107,1
3411,ENSMUSG00000021981,Cab39l,126.5067588,-0.274433758,0.223120725,-1.229978785,0.218705049,1
3412,ENSMUSG00000021982,Cdadc1,111.3635945,0.07341905,0.216952387,0.33841089,0.735053569,1
3413,ENSMUSG00000021983,Atp8a2,918.9556347,0.404044801,0.529589544,0.762939536,0.445499456,1
3414,ENSMUSG00000021986,Amer2,27.76435217,-0.211933945,0.407557592,-0.520009807,0.60305674,1
3415,ENSMUSG00000021987,Mtmr6,607.0875714,0.077745194,0.117692081,0.660581357,0.508880828,1
3416,ENSMUSG00000021990,Spata13,2423.679553,-0.040619277,0.172594291,-0.235345426,0.81394064,1
3417,ENSMUSG00000021991,Cacna2d3,4.964642251,-2.247779464,1.404422302,-1.600501118,0.109487459,1
3418,ENSMUSG00000021993,Mipep,99.316743,0.148759083,0.222930375,0.667289433,0.504587275,1
3420,ENSMUSG00000021996,Esd,183.9525746,-0.12290367,0.273167988,-0.449919741,0.652768313,1
3422,ENSMUSG00000021998,Lcp1,4593.882178,0.178487628,0.193116156,0.924250107,0.355356113,1
3424,ENSMUSG00000022000,Zc3h13,879.7893301,-0.060408462,0.145435919,-0.415361366,0.677877385,1
3426,ENSMUSG00000022003,Slc25a30,124.0839087,-0.146382833,0.204642355,-0.715310542,0.474417176,1
3427,ENSMUSG00000022008,Gpalpp1,209.8738803,-0.082810199,0.160945681,-0.514522654,0.606886626,1
3428,ENSMUSG00000022009,Nufip1,120.5407452,-0.036133021,0.218269313,-0.165543295,0.868516375,1
3429,ENSMUSG00000022010,Tsc22d1,137.6454886,0.298053509,0.482265083,0.618028381,0.536556631,1
3430,ENSMUSG00000022012,Enox1,4.904809448,0.069834287,0.92541093,0.075463002,0.939846333,1
3431,ENSMUSG00000022013,Dnajc15,22.8330183,-0.235055656,0.482763865,-0.486895713,0.626332237,1
3432,ENSMUSG00000022014,Epsti1,354.7461207,-0.202163415,0.206292943,-0.97998221,0.3270949,1
3434,ENSMUSG00000022016,Akap11,586.7210321,0.033116983,0.121794739,0.271908155,0.78569264,1
3435,ENSMUSG00000022018,Rgcc,2.406990484,-0.487754853,1.318010449,-0.370069033,0.711331055,1
3436,ENSMUSG00000022019,Tdrd3,166.55151,-0.100958916,0.283307694,-0.356357832,0.721572604,1
3437,ENSMUSG00000022020,Naa16,260.4383083,-0.717823111,0.367286894,-1.954393479,0.050654701,1
3438,ENSMUSG00000022021,Diap3,40.82546099,-0.064438628,0.987489087,-0.065255028,0.947970948,1
3439,ENSMUSG00000022022,Mtrf1,37.24134671,0.200977819,0.320455804,0.627162362,0.530552812,1
3440,ENSMUSG00000022023,Wbp4,232.5520846,-0.191191273,0.13143795,-1.454612409,0.145776594,1
3441,ENSMUSG00000022024,Sugt1,194.7149344,-0.260654981,0.167300132,-1.558008218,0.1192313,1
3443,ENSMUSG00000022026,Olfm4,6.814686341,0.644841545,0.699032277,0.922477497,0.356279563,1
3444,ENSMUSG00000022031,Elp3,329.519238,0.023836632,0.14156125,0.168383876,0.866281292,1
3445,ENSMUSG00000022032,Scara5,4.73934031,-0.809465706,0.794646686,-1.018648565,0.308369839,1
3446,ENSMUSG00000022033,Pbk,15.16597334,-2.102047394,2.090131963,-1.005700803,0.314559517,1
3447,ENSMUSG00000022034,Esco2,26.70806243,-0.187615458,1.820957998,-0.103031183,0.917938222,1
3448,ENSMUSG00000022035,Ccdc25,159.3950841,-0.012928872,0.143441076,-0.090133677,0.928180988,1
3449,ENSMUSG00000022037,Clu,217.4288002,-0.469896131,0.584884333,-0.803400099,0.421743518,1
3451,ENSMUSG00000022040,Ephx2,4.831581892,-0.645264452,1.096490118,-0.588481776,0.556208963,1
3453,ENSMUSG00000022043,Trim35,403.3674833,-0.208337509,0.194293734,-1.072281155,0.283593769,1
3454,ENSMUSG00000022044,Stmn4,9.56337177,-1.179284566,1.123251651,-1.04988456,0.293771191,1
3455,ENSMUSG00000022048,Dpysl2,1696.705451,0.189933675,0.503222046,0.377435124,0.705850269,1
3456,ENSMUSG00000022051,Bnip3l,532.0879036,0.197685938,0.189875231,1.041136,0.297812434,1
3457,ENSMUSG00000022052,Ppp2r2a,519.726416,-0.184379979,0.113314992,-1.627145504,0.103706199,1
3459,ENSMUSG00000022054,Nefm,4.553739732,0.321158038,1.065621687,0.301380914,0.763124047,1
3460,ENSMUSG00000022055,Nefl,4.442065796,-0.454927615,1.153232896,-0.394480262,0.693226497,1
3463,ENSMUSG00000022061,Nkx3-1,8.611684898,-0.01168787,1.394421107,-0.00838188,0.993312306,1
3464,ENSMUSG00000022064,Pibf1,272.5826799,-0.17247794,0.135905707,-1.269100056,0.20440538,1
3465,ENSMUSG00000022066,Gm21685,57.98957605,1.153492326,0.832810558,1.38505968,0.166034219,1
3466,ENSMUSG00000022070,Bora,26.32026886,-0.731881617,0.58526428,-1.250514755,0.211111569,1
3467,ENSMUSG00000022074,Tnfrsf10b,3.770704221,1.530433491,1.140282985,1.342152353,0.179546602,1
3468,ENSMUSG00000022075,Rhobtb2,257.4262816,-0.04242124,0.175937713,-0.241115102,0.809465908,1
3471,ENSMUSG00000022089,Bin3,156.5775108,0.064880198,0.212608227,0.305163159,0.76024189,1
3472,ENSMUSG00000022090,Pdlim2,74.44915861,0.230014295,0.372387067,0.617675305,0.536789393,1
3473,ENSMUSG00000022091,Sorbs3,29.39913151,-0.341924045,0.430126931,-0.794937541,0.426649835,1
3474,ENSMUSG00000022092,Ppp3cc,30.89522464,-0.287184715,0.33593201,-0.8548894,0.392612379,1
3475,ENSMUSG00000022094,Slc39a14,897.0766462,-0.460911498,0.542510782,-0.849589562,0.395553317,1
3476,ENSMUSG00000022095,Fam160b2,355.5755009,0.063720167,0.132165978,0.482122313,0.62971906,1
3477,ENSMUSG00000022096,Hr,26.80599169,0.417543114,1.226733412,0.340369888,0.733577993,1
3479,ENSMUSG00000022098,Bmp1,97.40123614,0.182136542,0.278941967,0.652954966,0.513785312,1
3480,ENSMUSG00000022099,Dmtn,35.7172837,0.541672329,0.375627817,1.442045302,0.149289594,1
3481,ENSMUSG00000022100,Xpo7,408.5078408,-0.070232937,0.117938799,-0.595503242,0.551507133,1
3483,ENSMUSG00000022102,Dok2,36.63767765,-0.874002462,0.964083861,-0.906562694,0.364638097,1
3484,ENSMUSG00000022103,Gfra2,3.059323168,-0.534380968,1.441538482,-0.37070184,0.71085962,1
3485,ENSMUSG00000022105,Rb1,525.7228311,-0.142311604,0.368481332,-0.386211163,0.699340287,1
3486,ENSMUSG00000022106,Rcbtb2,764.3748285,0.283885668,0.328753536,0.863521261,0.387850935,1
3487,ENSMUSG00000022108,Itm2b,7574.39918,0.149032337,0.261325709,0.570293439,0.56847869,1
3488,ENSMUSG00000022109,Med4,143.4665245,-0.011769892,0.185953096,-0.063294948,0.949531638,1
3489,ENSMUSG00000022110,Sucla2,193.7364649,0.018920864,0.295179125,0.064099599,0.948890921,1
3490,ENSMUSG00000022111,Uchl3,57.89002387,-0.300832324,0.339509939,-0.886078106,0.37557544,1
3491,ENSMUSG00000022112,Gpc5,12.94610815,0.316358628,0.643919591,0.491301449,0.623213255,1
3493,ENSMUSG00000022114,Spry2,6.304040427,-0.099832099,0.756748857,-0.131922364,0.895045699,1
3495,ENSMUSG00000022119,Rbm26,1623.045656,-0.060795293,0.186627082,-0.325758148,0.744607346,1
3496,ENSMUSG00000022120,Rnf219,110.045043,-0.053778786,0.22248734,-0.241716162,0.809000105,1
3497,ENSMUSG00000022122,Ednrb,21.16349329,0.650248665,0.63084425,1.030759439,0.302653643,1
3498,ENSMUSG00000022123,Scel,2.374169352,0.392604814,1.53715871,0.25540942,0.798406896,1
3499,ENSMUSG00000022124,Fbxl3,467.0453817,0.052580594,0.128881529,0.407976184,0.68329116,1
3500,ENSMUSG00000022125,Cln5,158.2157508,-0.036205769,0.170555378,-0.212281605,0.831887345,1
3501,ENSMUSG00000022126,Irg1,27.92612925,-0.592714963,0.942381179,-0.628954584,0.529378789,1
3503,ENSMUSG00000022130,Tgds,63.82520865,-0.269127038,0.272018154,-0.989371605,0.322481362,1
3504,ENSMUSG00000022131,Gpr180,82.76762514,-0.041665912,0.214266675,-0.194458199,0.845817123,1
3505,ENSMUSG00000022132,Cldn10,5.810474103,0.408288101,1.045595831,0.390483674,0.696178925,1
3506,ENSMUSG00000022136,Dnajc3,1107.183637,-0.094352417,0.138682472,-0.680348538,0.496283798,1
3507,ENSMUSG00000022139,Mbnl2,773.2935566,0.244422552,0.108105778,2.260957335,0.023761899,1
3508,ENSMUSG00000022141,Nipbl,2343.027357,-0.012983365,0.08560284,-0.151669792,0.879447384,1
3509,ENSMUSG00000022142,Nup155,325.2249193,-0.025720917,0.23679915,-0.108619126,0.91350459,1
3511,ENSMUSG00000022146,Osmr,6.569248328,-1.091488158,1.171520796,-0.931684834,0.351499427,1
3512,ENSMUSG00000022148,Fyb,5622.599145,-0.105075129,0.147973024,-0.710096516,0.477644287,1
3514,ENSMUSG00000022150,Dab2,714.453659,-0.49425156,0.73199518,-0.675211496,0.499541404,1
3515,ENSMUSG00000022151,Ttc33,115.663831,-0.135798957,0.237041576,-0.572890879,0.566718581,1
3517,ENSMUSG00000022156,Gzme,2.117923993,0,2.182766005,0,1,1
3520,ENSMUSG00000022160,Mettl3,295.2379604,-0.083009907,0.217755845,-0.381206333,0.70305015,1
3521,ENSMUSG00000022174,Dad1,129.9081253,0.133287951,0.191202947,0.69710197,0.485738981,1
3522,ENSMUSG00000022175,Lrp10,643.0070476,0.011581444,0.185806395,0.062330705,0.950299477,1
3524,ENSMUSG00000022177,Haus4,44.78242329,0.305366513,0.52720627,0.579216391,0.562443173,1
3525,ENSMUSG00000022178,Ajuba,32.89268242,0.282820338,0.30703055,0.921147222,0.356973569,1
3526,ENSMUSG00000022179,4931414P19Rik,52.18727661,-0.411439311,0.278396274,-1.47789087,0.13943699,1
3527,ENSMUSG00000022180,Slc7a8,2912.162408,0.076080044,0.284540868,0.267378267,0.789177931,1
3529,ENSMUSG00000022184,Fbxo4,58.28141953,-0.196536559,0.42245153,-0.46522866,0.641767717,1
3530,ENSMUSG00000022185,Acin1,3467.950202,-0.043124646,0.131635459,-0.327606605,0.743209127,1
3531,ENSMUSG00000022186,Oxct1,824.3808652,0.127982796,0.239713808,0.533898306,0.593411894,1
3533,ENSMUSG00000022191,Drosha,531.6217839,-0.172310445,0.189629894,-0.908667096,0.363525878,1
3534,ENSMUSG00000022193,Psmb5,82.70307198,0.257834909,0.294388656,0.875831672,0.381121549,1
3535,ENSMUSG00000022194,Pabpn1,882.4076932,-0.118918222,0.107708166,-1.104078054,0.26955928,1
3536,ENSMUSG00000022195,6030458C11Rik,226.5161288,-0.119822691,0.191451882,-0.625863217,0.531404663,1
3537,ENSMUSG00000022197,Pdzd2,37.81157736,-0.026435148,0.875972687,-0.030178051,0.975925053,1
3538,ENSMUSG00000022199,Slc22a17,207.6595201,0.160692995,0.233227478,0.688996837,0.490825258,1
3539,ENSMUSG00000022200,Golph3,185.4883998,-0.176281702,0.201074403,-0.87669887,0.380650221,1
3540,ENSMUSG00000022201,Zfr,820.7178466,-0.411513282,0.270308264,-1.522385131,0.127912608,1
3541,ENSMUSG00000022203,Efs,11.7278871,0.178854922,0.847901893,0.210938227,0.832935474,1
3542,ENSMUSG00000022204,Ngdn,130.3476315,-0.079824543,0.167136878,-0.477599823,0.632935057,1
3543,ENSMUSG00000022205,Sub1,236.1600291,0.225954656,0.222919178,1.013616946,0.310765568,1
3544,ENSMUSG00000022206,Npr3,11.84487817,-0.793027833,0.891535765,-0.889507594,0.373730344,1
3545,ENSMUSG00000022208,Jph4,4.0890439,-2.022867316,1.64600324,-1.228957068,0.219087903,1
3547,ENSMUSG00000022210,Dhrs4,54.81248762,0.192264652,0.299760744,0.641393697,0.521266927,1
3548,ENSMUSG00000022211,Lrrc16b,13.92197208,-0.45829643,0.572585279,-0.800398555,0.423479918,1
3549,ENSMUSG00000022212,Cpne6,2.266679071,0.063441622,1.508929039,0.042044139,0.966463512,1
3550,ENSMUSG00000022214,Dcaf11,416.537924,-0.019522407,0.25130402,-0.077684419,0.938079089,1
3552,ENSMUSG00000022216,Psme1,1053.679622,-0.072131162,0.212464872,-0.339496884,0.734235444,1
3553,ENSMUSG00000022217,Emc9,51.55523615,-0.00358722,0.475070551,-0.00755092,0.993975295,1
3554,ENSMUSG00000022218,Tgm1,73.04906979,-0.515997358,0.531414688,-0.970988137,0.331554186,1
3556,ENSMUSG00000022220,Adcy4,4.141479188,0.861660832,0.902729536,0.954506081,0.339827532,1
3557,ENSMUSG00000022221,Ripk3,41.13525479,0.042530343,0.315099431,0.134974356,0.89263215,1
3558,ENSMUSG00000022223,Sdr39u1,3.367839605,-0.667728331,1.059295872,-0.630351112,0.528464889,1
3562,ENSMUSG00000022228,Zscan26,958.1017765,-0.077969609,0.092897283,-0.839309896,0.401295432,1
3564,ENSMUSG00000022231,Sema5a,3.635295536,-0.775436656,1.094137378,-0.708719647,0.47849847,1
3565,ENSMUSG00000022234,Cct5,1027.450103,-0.184865981,0.199101336,-0.928501962,0.353147251,1
3567,ENSMUSG00000022236,Ropn1l,4.78461426,0.267588753,0.877045077,0.305102623,0.760287994,1
3568,ENSMUSG00000022237,Ankrd33b,5.561866935,0.571355257,1.490110177,0.383431551,0.701399813,1
3569,ENSMUSG00000022240,Ctnnd2,79.66480896,0.3550467,0.485298707,0.731604462,0.464410024,1
3570,ENSMUSG00000022241,Tars,643.2647839,-0.247707514,0.197931884,-1.251478586,0.210759922,1
3572,ENSMUSG00000022244,Amacr,30.07948031,-0.133098421,0.292525321,-0.45499795,0.649110714,1
3574,ENSMUSG00000022246,Rai14,203.5992363,-0.125273828,0.576064316,-0.217465002,0.827845979,1
3575,ENSMUSG00000022247,Brix1,220.1390149,-0.427166663,0.225118732,-1.897517183,0.057759713,1
3576,ENSMUSG00000022248,Rad1,57.47562141,-0.723473289,0.293844518,-2.462095583,0.013812785,1
3578,ENSMUSG00000022253,Nadk2,138.6915677,-0.088560763,0.361125871,-0.245235166,0.806274349,1
3579,ENSMUSG00000022255,Mtdh,2200.871164,0.0421673,0.152434425,0.276625834,0.782067426,1
3580,ENSMUSG00000022257,Laptm4b,104.3973684,-0.162847568,0.203274588,-0.801121132,0.423061524,1
3581,ENSMUSG00000022261,Sdc2,23.4994298,-1.59838896,1.18626553,-1.347412464,0.177847429,1
3582,ENSMUSG00000022262,Dnah5,13.51960057,-0.035227811,0.927796056,-0.037969347,0.969712122,1
3583,ENSMUSG00000022263,Trio,2557.019958,0.186825644,0.151680555,1.231704649,0.218059433,1
3584,ENSMUSG00000022265,Ank,121.6702755,-0.036045253,0.325706282,-0.110667969,0.911879647,1
3586,ENSMUSG00000022270,Fam134b,708.9216517,0.247424628,0.248920567,0.993990293,0.320227593,1
3587,ENSMUSG00000022272,Myo10,97.77143749,-0.165421995,0.527455887,-0.313622426,0.753807825,1
3588,ENSMUSG00000022280,Rnf19a,188.0876111,0.26666867,0.165846709,1.607922587,0.107852134,1
3589,ENSMUSG00000022283,Pabpc1,3834.654116,-0.159946966,0.160496459,-0.996576298,0.318970216,1
3590,ENSMUSG00000022285,Ywhaz,2125.284456,0.025616895,0.153914914,0.166435429,0.867814295,1
3593,ENSMUSG00000022292,Rrm2b,162.8213177,0.187547661,0.462075819,0.40588071,0.684830252,1
3594,ENSMUSG00000022295,Atp6v1c1,481.1888192,0.053721373,0.14303022,0.375594563,0.707218333,1
3596,ENSMUSG00000022297,Fzd6,5.929363478,-0.26348233,0.816915465,-0.322533164,0.747048818,1
3597,ENSMUSG00000022299,Slc25a32,46.65889657,-0.194217587,0.21496892,-0.903468217,0.366277449,1
3598,ENSMUSG00000022300,Dcaf13,138.563399,-0.268586662,0.183819301,-1.461145054,0.143975638,1
3601,ENSMUSG00000022305,Lrp12,277.5371,-0.238385977,0.247216314,-0.96428093,0.334905099,1
3602,ENSMUSG00000022306,Zfpm2,5.023394282,1.522853969,0.96178602,1.583360475,0.113339326,1
3603,ENSMUSG00000022307,Oxr1,307.3186319,-0.12593243,0.164356596,-0.766214642,0.443548597,1
3605,ENSMUSG00000022311,Csmd3,1563.439553,-0.065645883,0.348200225,-0.188529122,0.850461889,1
3606,ENSMUSG00000022312,Eif3h,271.9592027,-0.022471363,0.156430413,-0.143650856,0.88577618,1
3607,ENSMUSG00000022313,Utp23,58.65169101,-0.384402355,0.337468485,-1.139076305,0.25467133,1
3608,ENSMUSG00000022314,Rad21,887.1987441,0.126967544,0.137810972,0.921316657,0.356885127,1
3610,ENSMUSG00000022321,Cdh10,5.666448161,0.982490995,0.801964423,1.225105462,0.220535487,1
3611,ENSMUSG00000022322,Shcbp1,9.822990742,-0.235118482,1.448545067,-0.162313543,0.87105895,1
3612,ENSMUSG00000022323,Hrsp12,35.73380019,0.138687581,0.440654511,0.314730877,0.752965998,1
3613,ENSMUSG00000022324,Matn2,9.829924026,0.164714016,0.869814242,0.189366888,0.849805274,1
3614,ENSMUSG00000022325,Pop1,120.468288,-0.293774876,0.446666377,-0.657705374,0.510727469,1
3615,ENSMUSG00000022329,Stk3,253.2525996,0.128988542,0.208380077,0.619006114,0.535912331,1
3617,ENSMUSG00000022332,Khdrbs3,269.907894,0.160524366,0.628765571,0.255300821,0.798490766,1
3618,ENSMUSG00000022335,Zfat,109.2958397,-0.013903518,0.257528309,-0.053988308,0.95694448,1
3619,ENSMUSG00000022336,Eif3e,270.9918039,-0.269056059,0.218525488,-1.231234221,0.218235276,1
3620,ENSMUSG00000022337,Emc2,143.4278377,-0.152705332,0.186696617,-0.817933045,0.41339542,1
3621,ENSMUSG00000022338,Eny2,37.65770638,0.077582567,0.324153906,0.239338676,0.810842978,1
3622,ENSMUSG00000022339,Ebag9,182.3131267,0.042430258,0.175799211,0.241356362,0.809278931,1
3623,ENSMUSG00000022340,Sybu,3.186495819,-0.180073134,1.444156303,-0.124690889,0.90076827,1
3625,ENSMUSG00000022346,Myc,418.9427151,0.170279175,0.253103257,0.672765642,0.501096399,1
3627,ENSMUSG00000022350,E430025E21Rik,293.0498145,0.281196977,0.138808611,2.025789146,0.042786397,1
3628,ENSMUSG00000022351,Sqle,16.63104783,-0.706684594,0.470058595,-1.503396813,0.132736748,1
3629,ENSMUSG00000022353,Mtss1,372.5535751,0.283864984,0.305946423,0.927825797,0.35349794,1
3630,ENSMUSG00000022354,Ndufb9,92.21284207,-0.117377088,0.261150919,-0.44946075,0.653099316,1
3632,ENSMUSG00000022358,Fbxo32,95.3999383,0.797058604,0.372692792,2.138647758,0.032464207,1
3633,ENSMUSG00000022359,Wdyhv1,25.74196873,0.222535631,0.433496264,0.513350747,0.607705992,1
3634,ENSMUSG00000022360,Atad2,305.7628731,0.21629216,0.678650287,0.318709304,0.749946959,1
3635,ENSMUSG00000022361,Zhx1,430.3241077,-0.109916693,0.171402567,-0.641277989,0.521342088,1
3636,ENSMUSG00000022362,Gm29394,22.9902346,0.946118025,1.140697102,0.829420907,0.406866275,1
3637,ENSMUSG00000022364,Tbc1d31,303.5966542,0.092070399,0.401863687,0.229108532,0.818784563,1
3638,ENSMUSG00000022365,Derl1,617.1187342,0.006839184,0.129742261,0.052713621,0.957960086,1
3641,ENSMUSG00000022369,Mtbp,70.10616939,-1.173118871,0.547245846,-2.143677985,0.032058697,1
3642,ENSMUSG00000022370,Mrpl13,70.54843628,-0.082914596,0.336158729,-0.246653109,0.805176699,1
3643,ENSMUSG00000022371,Col14a1,41.70728733,0.981585124,0.483802139,2.02889786,0.042468695,1
3644,ENSMUSG00000022372,Sla,2190.543367,-0.241562518,0.329443072,-0.733245099,0.463408953,1
3645,ENSMUSG00000022375,Lrrc6,2.098183515,-0.125327587,1.654677854,-0.075741382,0.939624853,1
3646,ENSMUSG00000022376,Adcy8,38.36707282,-0.643977138,1.036268647,-0.621438408,0.534311208,1
3647,ENSMUSG00000022377,Asap1,1366.594057,0.174891883,0.237549275,0.736234126,0.461588227,1
3648,ENSMUSG00000022378,Fam49b,1289.970003,-0.215872323,0.19619415,-1.100299489,0.271201655,1
3649,ENSMUSG00000022382,Wnt7b,5.053413359,-0.898308209,1.124972086,-0.798515999,0.424571113,1
3650,ENSMUSG00000022383,Ppara,2.293709798,-2.251915444,1.183047672,-1.903486645,0.056977075,1
3651,ENSMUSG00000022385,Gtse1,11.92142811,0.301503561,1.226850813,0.245754054,0.805872626,1
3652,ENSMUSG00000022386,Trmu,158.2324385,-0.293942752,0.32406593,-0.907046144,0.364382396,1
3653,ENSMUSG00000022387,Brd1,1237.346428,-0.185998087,0.160854095,-1.156315522,0.247552121,1
3654,ENSMUSG00000022388,Ttll8,4.864921187,1.767937505,1.003330243,1.762069387,0.078057575,1
3655,ENSMUSG00000022389,Tef,333.9903631,-0.474128879,0.590145737,-0.803409819,0.421737902,1
3656,ENSMUSG00000022390,Zc3h7b,395.7168449,-0.083709479,0.16291994,-0.513807452,0.607386617,1
3657,ENSMUSG00000022391,Rangap1,398.9031382,-0.012106901,0.233931031,-0.051754146,0.958724593,1
3658,ENSMUSG00000022394,L3mbtl2,217.784273,-0.402870479,0.308626005,-1.305367897,0.191767605,1
3659,ENSMUSG00000022400,Rbx1,96.85724635,0.272517355,0.221086446,1.232628053,0.217714566,1
3660,ENSMUSG00000022401,Xpnpep3,116.890057,-0.079096152,0.356463457,-0.221891335,0.824398476,1
3661,ENSMUSG00000022403,St13,1291.92297,-0.015974286,0.223594002,-0.071443268,0.943044975,1
3662,ENSMUSG00000022404,Slc25a17,125.4456096,-0.115473372,0.156890619,-0.736011959,0.46172342,1
3663,ENSMUSG00000022407,Adsl,276.0466207,-0.182242708,0.303707144,-0.600060657,0.548465812,1
3665,ENSMUSG00000022412,Mief1,211.2341935,-0.100294061,0.171929228,-0.583345033,0.559661053,1
3666,ENSMUSG00000022414,Tab1,117.4205896,-0.016480071,0.234340378,-0.07032536,0.943934698,1
3667,ENSMUSG00000022415,Syngr1,438.8286533,0.288861191,0.294206713,0.981830727,0.326183248,1
3668,ENSMUSG00000022416,Cacna1i,2.103620091,1.498760476,2.196341871,0.682389429,0.494992738,1
3669,ENSMUSG00000022419,Deptor,103.2767523,0.298973533,0.46877785,0.637772311,0.523621906,1
3670,ENSMUSG00000022420,Dnal4,45.47295038,-0.20523092,0.405778797,-0.505770438,0.613017814,1
3671,ENSMUSG00000022421,Nptxr,71.89276521,-0.305615983,0.490702487,-0.622813194,0.533407287,1
3672,ENSMUSG00000022422,Dscc1,21.67388144,-1.418707988,1.083984074,-1.308790436,0.190605347,1
3673,ENSMUSG00000022425,Enpp2,2118.120872,-0.198159821,0.686736872,-0.288552762,0.772923649,1
3674,ENSMUSG00000022426,Josd1,144.3555634,0.12645924,0.192743358,0.656101677,0.511758706,1
3675,ENSMUSG00000022427,Tomm22,83.4483491,0.104815228,0.228731553,0.458245603,0.646776,1
3676,ENSMUSG00000022428,Cby1,34.13100642,0.073370433,0.368894657,0.198892643,0.842346725,1
3679,ENSMUSG00000022432,Smc1b,2.921156673,-3.585958269,1.979975541,-1.811112408,0.070123453,1
3680,ENSMUSG00000022433,Csnk1e,1846.514072,0.236234376,0.162529025,1.453490385,0.146087647,1
3681,ENSMUSG00000022434,Fam118a,50.69153002,-0.320236925,0.319978337,-1.000808143,0.316919572,1
3683,ENSMUSG00000022436,Sh3bp1,1008.955697,0.139706262,0.206308062,0.677173065,0.498296155,1
3684,ENSMUSG00000022437,Samm50,337.9722828,0.151699858,0.115186829,1.316989611,0.187842107,1
3685,ENSMUSG00000022438,Parvb,198.4074524,0.008175892,0.498720223,0.016393746,0.986920269,1
3686,ENSMUSG00000022439,Parvg,855.7669531,0.034894412,0.323657333,0.107812828,0.914144167,1
3688,ENSMUSG00000022441,Efcab6,31.28177186,0.510330641,0.918553292,0.555580874,0.578497409,1
3689,ENSMUSG00000022442,Ttll1,86.68413472,-0.223129538,0.331485883,-0.673119276,0.500871412,1
3690,ENSMUSG00000022443,Myh9,10781.78211,0.128707078,0.118423762,1.086834905,0.277109779,1
3692,ENSMUSG00000022449,Adamts20,17.68268006,0.31339278,1.137479206,0.275515173,0.78292047,1
3693,ENSMUSG00000022450,Ndufa6,87.27089413,0.288131944,0.285122622,1.010554484,0.31222971,1
3694,ENSMUSG00000022451,Twf1,426.7440585,0.167310771,0.583361598,0.286804568,0.774261965,1
3695,ENSMUSG00000022452,Smdt1,63.51121607,-0.642254117,0.549445928,-1.168912324,0.242438958,1
3696,ENSMUSG00000022453,Naga,305.9837139,0.128375507,0.299874906,0.428096866,0.668580599,1
3697,ENSMUSG00000022454,Nell2,3.953782699,-1.036743875,1.466501357,-0.706950505,0.479597236,1
3699,ENSMUSG00000022456,3-Sep,6.488306676,-0.039976036,0.876300614,-0.04561909,0.963613854,1
3700,ENSMUSG00000022462,Slc38a2,941.1410622,-0.19879358,0.172456431,-1.152717695,0.249026276,1
3701,ENSMUSG00000022463,Srebf2,228.9594336,0.193377743,0.14040305,1.377304425,0.168418148,1
3703,ENSMUSG00000022466,Rpap3,90.57726132,-0.21365679,0.23979046,-0.891014557,0.372921361,1
3705,ENSMUSG00000022469,Rapgef3,35.60835643,0.123724493,0.837166175,0.147789647,0.88250878,1
3706,ENSMUSG00000022471,Xrcc6,191.1992024,0.188187607,0.327752287,0.574176336,0.565848481,1
3707,ENSMUSG00000022472,Desi1,92.21562686,-0.453553635,0.374357523,-1.211552078,0.225683888,1
3708,ENSMUSG00000022474,Pmm1,33.42504199,-0.036406117,0.421401312,-0.086392985,0.931154023,1
3709,ENSMUSG00000022475,Hdac7,26.98353445,-0.194809134,0.520390692,-0.374351687,0.708142682,1
3710,ENSMUSG00000022476,Polr3h,59.66061479,-0.041637499,0.280390351,-0.148498331,0.881949503,1
3711,ENSMUSG00000022477,Aco2,548.0042476,0.012313559,0.169651845,0.072581342,0.942139275,1
3712,ENSMUSG00000022479,Vdr,4.220813207,-3.634967633,2.240974966,-1.622047407,0.104793198,1
3713,ENSMUSG00000022483,Col2a1,3.570828126,0.220948708,1.972923734,0.111990496,0.910830942,1
