,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
14878,ENSMUSG00000050677,Ccdc96,10.61888089,2.14340099,0.547689479,3.913533254,9.10E-05,0.086022122
33202,ENSMUSG00000093815,Gm26444,49.4929687,23.17339177,5.948433598,3.895713281,9.79E-05,0.088390622
11685,ENSMUSG00000039809,Gabbr2,21.30613544,2.96355301,0.780036166,3.799250778,0.000145134,0.125326517
5286,ENSMUSG00000025962,Fastkd2,121.5238218,1.40110452,0.371227401,3.774248663,0.000160491,0.127500167
8868,ENSMUSG00000032281,Acsbg1,25.05742648,2.542757434,0.673431116,3.775824097,0.00015948,0.127500167
83,ENSMUSG00000000420,Galnt1,937.9261889,0.325998139,0.088042369,3.702741576,0.000213282,0.132374874
1530,ENSMUSG00000014782,Plekhg4,6.989735774,4.353855021,1.164902453,3.737527558,0.000185839,0.132374874
1962,ENSMUSG00000018572,Phf23,489.7948813,-0.464812638,0.124278084,-3.740101418,0.000183946,0.132374874
5123,ENSMUSG00000025577,Cbx2,13.18604471,2.336646428,0.625810875,3.733790068,0.00018862,0.132374874
5567,ENSMUSG00000026463,Atp2b4,84.17594137,3.997462372,1.077419953,3.710217508,0.000207081,0.132374874
14227,ENSMUSG00000048222,Mfap1b,916.6985755,-0.359474123,0.09654542,-3.723367936,0.000196583,0.132374874
15074,ENSMUSG00000051359,Ncald,9.949268857,-4.91235055,1.323525518,-3.711564667,0.000205982,0.132374874
23025,ENSMUSG00000079555,Haus3,164.4454722,0.907687146,0.246270835,3.685727329,0.00022805,0.137251797
4302,ENSMUSG00000024097,Srsf7,586.816277,0.367608741,0.100325688,3.664153701,0.000248158,0.137700965
10465,ENSMUSG00000036782,Klhl13,16.52590189,3.170425133,0.864158013,3.668802565,0.000243689,0.137700965
11872,ENSMUSG00000040325,Vprbp,240.1676367,1.032520234,0.282974895,3.648805082,0.000263463,0.137700965
14379,ENSMUSG00000048772,Tmem53,4.653124795,-5.508382995,1.506517732,-3.656367846,0.000255814,0.137700965
17500,ENSMUSG00000062257,Opcml,12.5894199,-5.453845076,1.493314396,-3.652174713,0.000260029,0.137700965
5296,ENSMUSG00000025980,Hspd1,712.1059685,0.755743762,0.208662663,3.621844716,0.00029251,0.14040964
10473,ENSMUSG00000036815,Dpp10,10.9624667,-6.090567615,1.681661099,-3.621756856,0.000292609,0.14040964
14541,ENSMUSG00000049421,Zfp260,329.587944,0.819855915,0.226606667,3.617969075,0.000296924,0.14040964
19074,ENSMUSG00000066456,Hmgn3,41.00563895,1.890113521,0.520449228,3.631696272,0.000281564,0.14040964
2887,ENSMUSG00000021040,Slirp,37.42718991,1.935607983,0.540874084,3.578666531,0.000345352,0.155887085
16339,ENSMUSG00000057103,Cml1,16.14619789,-2.919842382,0.814790538,-3.583549691,0.000338956,0.155887085
2667,ENSMUSG00000020677,Ddx52,229.2212708,-0.636750941,0.179758515,-3.542257464,0.000396718,0.156508418
6836,ENSMUSG00000028675,Pnrc2,436.9454473,-1.421869145,0.402947349,-3.528672293,0.00041765,0.156508418
9391,ENSMUSG00000033577,Myo6,288.0114349,-0.71748507,0.202985156,-3.534667673,0.000408288,0.156508418
10932,ENSMUSG00000037994,Slc9b2,13.00898312,-3.825966016,1.076588091,-3.553788165,0.000379725,0.156508418
13521,ENSMUSG00000045679,Pqlc3,24.45635477,-2.992487866,0.839388971,-3.565078847,0.000363747,0.156508418
14875,ENSMUSG00000050668,Gpatch11,143.3678779,-0.504486044,0.142338106,-3.544279599,0.000393688,0.156508418
17927,ENSMUSG00000064125,Prr36,7.354109768,-3.981242586,1.120372155,-3.553500119,0.000380141,0.156508418
20457,ENSMUSG00000073102,Drc1,71.44703413,4.842984464,1.370617675,3.533432082,0.000410201,0.156508418
36806,ENSMUSG00000098055,Gm26947,9.758670187,-4.296531756,1.21077477,-3.548580514,0.000387314,0.156508418
16713,ENSMUSG00000058794,Nfe2,2.724994909,4.810936,1.367310777,3.518538785,0.00043393,0.159597987
486,ENSMUSG00000002814,Top3a,230.237326,-0.972224027,0.277194858,-3.507366741,0.000452565,0.160507012
678,ENSMUSG00000004113,Cacna1b,13.08886427,-3.384533533,0.963779537,-3.511730022,0.0004452,0.160507012
1136,ENSMUSG00000007872,Id3,10.07761152,-3.18575653,0.91391205,-3.485845855,0.000490584,0.170938263
8985,ENSMUSG00000032459,Mrps22,92.94906064,0.522765092,0.150394263,3.475964325,0.00050902,0.174304243
9780,ENSMUSG00000034687,Fras1,48.07301716,-2.864192716,0.826409309,-3.465828235,0.000528601,0.177941385
6857,ENSMUSG00000028703,Lrrc41,168.6762999,0.754824419,0.220223758,3.427533998,0.00060909,0.186523902
9862,ENSMUSG00000034908,Sidt2,368.907825,-1.415555756,0.411194901,-3.442542092,0.000576274,0.186523902
12634,ENSMUSG00000042548,Asxl1,972.0910321,0.649435684,0.189683673,3.423782734,0.00061756,0.186523902
14808,ENSMUSG00000050394,Armcx6,10.62175992,2.440225869,0.712243454,3.426112034,0.000612288,0.186523902
16520,ENSMUSG00000057914,Cacnb2,138.6897366,1.224245381,0.355615617,3.442608594,0.000576133,0.186523902
23574,ENSMUSG00000080971,Gm16128,2.26170828,4.604378591,1.345215105,3.422782403,0.000619837,0.186523902
35899,ENSMUSG00000097048,1600020E01Rik,89.06260767,-0.69161863,0.201578346,-3.431016498,0.000601324,0.186523902
1212,ENSMUSG00000009073,Nf2,545.8025964,0.681938476,0.200977808,3.393103365,0.000691056,0.190625757
3694,ENSMUSG00000022451,Twf1,426.7440585,-1.719583813,0.506680927,-3.393819897,0.00068925,0.190625757
5090,ENSMUSG00000025504,Eps8l2,37.87461653,3.800110775,1.113958607,3.411357255,0.000646403,0.190625757
5620,ENSMUSG00000026565,Pou2f1,571.8853527,-0.757926723,0.222912105,-3.400114691,0.000673576,0.190625757
10698,ENSMUSG00000037362,Nov,2.941940906,-5.286577403,1.556896337,-3.395587284,0.000684815,0.190625757
15321,ENSMUSG00000052429,Prmt1,155.2095809,0.658516579,0.194063925,3.393297231,0.000690567,0.190625757
659,ENSMUSG00000004031,Brinp2,9.115090235,4.119676416,1.215904046,3.388159148,0.000703634,0.191436707
15363,ENSMUSG00000052613,Pcdh15,3.276248951,-5.069382788,1.498919087,-3.382025641,0.000719534,0.193117167
16962,ENSMUSG00000059852,Kcng2,5.702613926,5.198422756,1.538907577,3.377995425,0.000730163,0.193356885
7609,ENSMUSG00000030041,M1ap,4.886311272,-4.39808218,1.305628344,-3.368555991,0.00075563,0.197468117
17302,ENSMUSG00000061451,Tmem151a,16.55112741,-3.668768661,1.090484881,-3.364346195,0.000767252,0.197901286
7362,ENSMUSG00000029524,Sirt4,48.86264635,0.850194555,0.252984282,3.360661577,0.00077756,0.197988798
11448,ENSMUSG00000039178,Tbc1d19,79.56295037,0.946487445,0.282389371,3.351710587,0.000803139,0.201913288
5460,ENSMUSG00000026270,Capn10,58.29550832,1.227185251,0.366722768,3.346356856,0.000818809,0.201957716
22525,ENSMUSG00000078451,Ppil6,3.441571102,-5.021837498,1.501421842,-3.344721222,0.000823653,0.201957716
787,ENSMUSG00000004947,Dtx2,149.4670594,-1.204842335,0.360683021,-3.340446503,0.000836438,0.20250212
30863,ENSMUSG00000089774,Slc5a3,321.2301915,0.822098738,0.246343743,3.337201619,0.000846265,0.20250212
12374,ENSMUSG00000041775,Mapk1ip1,196.9912237,-0.398938543,0.12019845,-3.318999066,0.000903407,0.208634567
14348,ENSMUSG00000048647,Exd1,17.02443755,3.700250281,1.113235778,3.323869349,0.000887778,0.208634567
21326,ENSMUSG00000075316,Scn9a,4.80250567,4.590280945,1.381722248,3.322144484,0.000893284,0.208634567
15292,ENSMUSG00000052336,Cx3cr1,16871.37916,-0.799457672,0.241367606,-3.312199528,0.000925655,0.211315336
43604,ENSMUSG00000105176,RP23-418O21.5,28.26149413,1.086046595,0.328479069,3.306288578,0.000945407,0.213371837
1561,ENSMUSG00000015094,Npdc1,8.82246627,-2.828393353,0.857179023,-3.299653019,0.000968044,0.21602617
33193,ENSMUSG00000093803,Ppp2r3d,96.15970631,-0.703836629,0.213632023,-3.294621376,0.000985544,0.217487598
17522,ENSMUSG00000062353,Gm15772,3.4668865,-6.44708315,1.961167563,-3.287369866,0.001011279,0.220714456
20650,ENSMUSG00000073787,Gm10575,17.53216035,3.892075289,1.188215519,3.27556342,0.001054514,0.227649017
1566,ENSMUSG00000015127,Unkl,153.9545828,-0.917239742,0.281166662,-3.262263518,0.001105263,0.228662894
2830,ENSMUSG00000020922,Lsm12,228.9498216,0.82484911,0.252740588,3.2636195,0.001099988,0.228662894
14299,ENSMUSG00000048481,Mypop,7.854747421,-2.337240011,0.716189895,-3.263436176,0.0011007,0.228662894
17077,ENSMUSG00000060371,Caln1,6.005554367,-4.078249721,1.249176688,-3.264750103,0.001095607,0.228662894
4577,ENSMUSG00000024583,Txnl1,149.8128258,0.63833598,0.196019592,3.256490705,0.001127986,0.230759441
14374,ENSMUSG00000048756,Foxo3,798.6921479,-0.427715184,0.131556744,-3.251184029,0.001149254,0.230759441
14874,ENSMUSG00000050666,Vstm4,6.931460603,2.756159964,0.847804795,3.250936985,0.001150253,0.230759441
26291,ENSMUSG00000084071,Gm13378,3.655535748,-5.388827374,1.659597609,-3.247068655,0.001166003,0.231579775
160,ENSMUSG00000000934,Top1mt,92.39832314,0.625806844,0.193274287,3.237920845,0.001204042,0.234977716
12686,ENSMUSG00000042694,Obfc1,100.6451919,-1.609935094,0.497311914,-3.237274331,0.001206773,0.234977716
3833,ENSMUSG00000022679,Mpv17l,16.3485702,-2.578769444,0.797998002,-3.231548749,0.001231213,0.235126206
7389,ENSMUSG00000029571,Tmem106b,543.6970724,-0.59216115,0.183179163,-3.232688368,0.001226313,0.235126206
14001,ENSMUSG00000047423,AI837181,67.49885972,-0.622027179,0.192799047,-3.226297999,0.001254027,0.237202224
5160,ENSMUSG00000025722,Wdr73,92.06054807,-1.26228995,0.393693087,-3.206279185,0.001344635,0.249363015
5820,ENSMUSG00000026878,Rab14,1851.135434,-0.340562971,0.106186823,-3.207205583,0.001340312,0.249363015
5906,ENSMUSG00000027018,Hat1,134.706338,0.950342599,0.296870243,3.201205317,0.00136854,0.249363015
10845,ENSMUSG00000037761,Actr5,138.5351216,-0.665741311,0.207890734,-3.20236164,0.001363058,0.249363015
11019,ENSMUSG00000038178,Slc43a2,1368.763418,-0.828990294,0.259470333,-3.194932869,0.001398634,0.251857549
13001,ENSMUSG00000043940,Wdfy3,3584.836435,-0.276188451,0.086495676,-3.193089696,0.001407592,0.251857549
7803,ENSMUSG00000030357,Fkbp4,537.4533708,0.405032711,0.127031154,3.188451783,0.001430369,0.252786976
14099,ENSMUSG00000047757,Fancb,20.84532679,1.575878213,0.494491779,3.186864334,0.001438242,0.252786976
6824,ENSMUSG00000028654,Mycl,65.15530304,-1.785913925,0.562491813,-3.175004301,0.001498343,0.258926719
11533,ENSMUSG00000039382,Wdr45,55.22749407,-0.826365856,0.260492948,-3.172315656,0.001512285,0.258926719
42331,ENSMUSG00000103866,Setbp1,66.05647082,-1.210979246,0.381617524,-3.17327997,0.001507271,0.258926719
5650,ENSMUSG00000026608,Kctd3,215.3208168,-0.722834662,0.228463199,-3.163899767,0.001556704,0.264253826
3422,ENSMUSG00000021998,Lcp1,4593.882178,0.52894137,0.167409196,3.159571772,0.001580012,0.265783626
9449,ENSMUSG00000033767,D930015E06Rik,613.3976617,-0.465873621,0.147555343,-3.157280586,0.00159248,0.265783626
1928,ENSMUSG00000018412,Kansl1,1008.399771,-0.468204731,0.148537095,-3.152106424,0.001620972,0.266493077
2611,ENSMUSG00000020598,Nrcam,22.14284615,-1.611267982,0.511637895,-3.149235032,0.001636985,0.266493077
16877,ENSMUSG00000059475,Zfp426,162.9179323,0.767671613,0.243660188,3.150582867,0.00162945,0.266493077
15817,ENSMUSG00000054708,Ankrd24,121.4496998,-1.231764172,0.392012434,-3.142155871,0.001677087,0.270801875
6791,ENSMUSG00000028608,0610037L13Rik,335.8670399,0.937083884,0.298655763,3.137672201,0.001702952,0.272760738
6542,ENSMUSG00000028176,Lrrc7,12.44427879,-2.760665628,0.882014326,-3.129955541,0.001748328,0.273593379
8645,ENSMUSG00000031896,Ctrl,2.891031459,4.203079982,1.342565132,3.130633951,0.001744294,0.273593379
12736,ENSMUSG00000042831,Alkbh6,79.37935434,0.690085343,0.220491281,3.129762506,0.001749477,0.273593379
3360,ENSMUSG00000021901,Bap1,352.529624,-0.534320907,0.171498277,-3.115605111,0.001835679,0.282623437
20997,ENSMUSG00000074646,6430550D23Rik,18.77702682,-2.028093692,0.6505274,-3.117614557,0.001823211,0.282623437
2557,ENSMUSG00000020491,2810021J22Rik,50.11969103,1.016834243,0.326860993,3.110907282,0.001865135,0.284949574
10012,ENSMUSG00000035352,Ccl12,345.2784785,1.135507425,0.365424453,3.107365733,0.001887627,0.286184441
4106,ENSMUSG00000023249,Parp3,203.4582462,0.592792251,0.191463688,3.09610798,0.001960789,0.287913149
7788,ENSMUSG00000030335,Mrpl51,71.75113303,0.634468462,0.204562396,3.10158892,0.001924851,0.287913149
7970,ENSMUSG00000030689,Ino80e,327.429727,0.736540102,0.238016586,3.09449066,0.001971511,0.287913149
11149,ENSMUSG00000038482,Tfdp1,180.2494524,1.031391743,0.332994876,3.097320158,0.001952788,0.287913149
32160,ENSMUSG00000092274,Neat1,1860.712385,-0.76170296,0.246085051,-3.09528335,0.00196625,0.287913149
12781,ENSMUSG00000043036,Ccdc63,18.30917087,2.7961637,0.906363733,3.085034847,0.002035283,0.2911338
18795,ENSMUSG00000065635,Gm24253,9.080908131,-18.35399482,5.949999864,-3.084705083,0.002037541,0.2911338
37749,ENSMUSG00000099083,Atf7,623.2848356,-0.520974947,0.168803853,-3.086274019,0.002026819,0.2911338
251,ENSMUSG00000001435,Col18a1,14.67198226,-3.022574836,0.98274057,-3.075658956,0.002100379,0.292885791
851,ENSMUSG00000005470,Asf1b,19.22346028,2.719839932,0.883189752,3.07956464,0.002073034,0.292885791
1182,ENSMUSG00000008575,Nfib,48.30514607,-1.669203151,0.542844627,-3.074918805,0.002105599,0.292885791
16987,ENSMUSG00000059923,Grb2,749.6354883,0.478830673,0.155744281,3.074467142,0.002108789,0.292885791
5505,ENSMUSG00000026353,Ubxn4,850.4773673,0.586680039,0.191032558,3.071099739,0.002132719,0.294152301
14792,ENSMUSG00000050335,Lgals3,7.453168292,-2.200186428,0.717789324,-3.065225903,0.002175056,0.297922729
5013,ENSMUSG00000025372,Baiap2,87.76418799,-1.577173225,0.515414434,-3.060009809,0.002213297,0.299036055
6954,ENSMUSG00000028868,Wasf2,3164.28144,-0.333164991,0.108829503,-3.061348096,0.002203428,0.299036055
38767,ENSMUSG00000100164,2610306M01Rik,12.61730486,-1.413577089,0.462383373,-3.057153807,0.002234496,0.299860288
5298,ENSMUSG00000025982,Sf3b1,3524.370482,-0.219976987,0.072291841,-3.042901976,0.002343086,0.312322415
28692,ENSMUSG00000086993,Rsf1os2,10.50511056,2.633015721,0.865889806,3.040820786,0.002359342,0.312392632
1120,ENSMUSG00000007670,Khsrp,904.2050166,0.319203276,0.105469087,3.026510292,0.002473944,0.315098669
2620,ENSMUSG00000020610,Amz2,145.3587819,-0.904123303,0.298937842,-3.024452495,0.002490836,0.315098669
4459,ENSMUSG00000024370,Cdc23,237.4727544,0.438355306,0.144860998,3.026040905,0.002477788,0.315098669
4753,ENSMUSG00000024906,Mus81,144.5877176,-0.736688088,0.242972876,-3.031976653,0.00242958,0.315098669
6635,ENSMUSG00000028351,Brinp1,7.599953676,-3.883545357,1.281889733,-3.029547127,0.002449207,0.315098669
10175,ENSMUSG00000035851,Ythdc1,1662.724631,-0.311105931,0.10285905,-3.024584911,0.002489746,0.315098669
10546,ENSMUSG00000036964,Trim17,3.498001558,-4.414588537,1.457573347,-3.028724794,0.002455883,0.315098669
43456,ENSMUSG00000105027,RP23-72O23.4,3.970091796,-3.794740909,1.255874197,-3.021593179,0.002514482,0.316076799
330,ENSMUSG00000001855,Nup214,906.0537537,1.028671727,0.341994646,3.007859152,0.00263095,0.322015856
3063,ENSMUSG00000021361,Tmem14c,139.8936784,0.518958471,0.172612535,3.006493543,0.002642797,0.322015856
7815,ENSMUSG00000030380,Mzf1,19.7932041,-1.19144136,0.396078869,-3.008091201,0.002628942,0.322015856
12743,ENSMUSG00000042851,Zc3h6,82.35545624,-1.612356329,0.536210398,-3.006947154,0.002638856,0.322015856
14156,ENSMUSG00000047963,Stbd1,22.85170954,-1.491736347,0.495342651,-3.011524129,0.002599397,0.322015856
10368,ENSMUSG00000036473,Tbc1d24,217.5929932,-0.958122469,0.319329345,-3.00042099,0.002696067,0.326503564
2779,ENSMUSG00000020857,Nme2,131.5555736,0.729931346,0.243542867,2.997137028,0.002725282,0.328041349
229,ENSMUSG00000001285,Myg1,118.4452711,0.537524632,0.180201024,2.982916641,0.002855157,0.335570866
1310,ENSMUSG00000010277,2610507B11Rik,1560.524332,-0.45658587,0.152906037,-2.986055223,0.002826016,0.335570866
3245,ENSMUSG00000021697,Depdc1b,8.832908815,4.670837501,1.565910485,2.982825357,0.002856009,0.335570866
7414,ENSMUSG00000029613,Eif2ak1,445.213133,-0.327416257,0.109831334,-2.981082401,0.002872315,0.335570866
12116,ENSMUSG00000040940,Arhgef1,2066.555526,-0.451642581,0.151282641,-2.985422369,0.00283187,0.335570866
2388,ENSMUSG00000020219,Timm13,63.35945757,0.541014148,0.182139214,2.970333162,0.002974769,0.339846488
6820,ENSMUSG00000028648,Ndufs5,85.20918662,0.779940494,0.262615801,2.969891724,0.002979047,0.339846488
7450,ENSMUSG00000029661,Col1a2,24.20860823,-2.298055197,0.773092871,-2.972547392,0.002953396,0.339846488
11378,ENSMUSG00000039018,Mtg1,80.68059714,1.89569709,0.63925225,2.965491465,0.003021997,0.339846488
14934,ENSMUSG00000050890,Pdik1l,200.3290999,0.932250297,0.313371123,2.974908119,0.002930763,0.339846488
20476,ENSMUSG00000073164,2410018L13Rik,1.703901417,5.265437403,1.775977512,2.964810854,0.003028691,0.339846488
28294,ENSMUSG00000086507,Adap2os,20.23085071,1.407401993,0.474326382,2.967159424,0.003005651,0.339846488
10090,ENSMUSG00000035575,Utp6,437.0415783,0.558466473,0.188619837,2.960804561,0.003068366,0.342364118
856,ENSMUSG00000005501,Usp40,516.7760043,0.400209879,0.136381441,2.934489288,0.003340971,0.344759335
2563,ENSMUSG00000020514,Mrpl22,36.67147477,0.827522491,0.280999119,2.944929127,0.003230286,0.344759335
6053,ENSMUSG00000027333,Smox,699.7501004,0.329931292,0.111992035,2.94602461,0.003218868,0.344759335
10240,ENSMUSG00000036062,N28178,21.09172021,-3.974663776,1.350495201,-2.943115808,0.003249268,0.344759335
12918,ENSMUSG00000043592,Unc5cl,22.21966312,-1.669914771,0.565019245,-2.955500696,0.00312162,0.344759335
14414,ENSMUSG00000048920,Fkrp,144.6561163,0.439417762,0.148950708,2.950088438,0.00317683,0.344759335
15362,ENSMUSG00000052609,Plekhg3,27.52560854,-1.077683443,0.367555718,-2.932027417,0.00336757,0.344759335
17100,ENSMUSG00000060459,Kng2,4.119548077,4.308083279,1.468071604,2.934518499,0.003340656,0.344759335
17896,ENSMUSG00000063972,Nr6a1,58.80661563,1.817480918,0.615355295,2.953547214,0.003141446,0.344759335
19599,ENSMUSG00000069266,Hist1h4b,8.304128753,2.19514263,0.748210396,2.933857431,0.003347779,0.344759335
20065,ENSMUSG00000071172,Srsf3,853.0469335,0.322751838,0.110006127,2.933944198,0.003346844,0.344759335
25074,ENSMUSG00000082674,Gm11914,2.857110599,-5.716725603,1.939231657,-2.947933313,0.003199061,0.344759335
31688,ENSMUSG00000091313,Fth-ps2,4.940182156,-2.601877904,0.881236819,-2.952529727,0.003151817,0.344759335
32317,ENSMUSG00000092470,Gm20518,27.63071744,-1.362210704,0.462093375,-2.947912211,0.003199279,0.344759335
35860,ENSMUSG00000097007,4930432B10Rik,1.683384076,-4.135027949,1.40993366,-2.932781923,0.003359398,0.344759335
43589,ENSMUSG00000105161,RP23-393E10.2,3.933863434,-3.061288832,1.042047642,-2.937762831,0.003305898,0.344759335
15473,ENSMUSG00000053153,Spag16,7.146840961,2.485319433,0.848763594,2.92816451,0.003409696,0.347281892
5331,ENSMUSG00000026043,Col3a1,5.641443351,-4.842772706,1.660138692,-2.917089235,0.003533147,0.349736282
9581,ENSMUSG00000034160,Ogt,1544.277561,-0.303557571,0.104081639,-2.916533351,0.003539449,0.349736282
10720,ENSMUSG00000037418,Best1,11.56970333,-3.971889866,1.361774171,-2.916702306,0.003537532,0.349736282
14198,ENSMUSG00000048106,4632415L05Rik,150.2203291,-0.538156513,0.184074307,-2.923582997,0.00346028,0.349736282
17509,ENSMUSG00000062296,Trank1,19.61870651,-2.97909225,1.021264287,-2.917062987,0.003533444,0.349736282
31620,ENSMUSG00000091154,Proscos,2.152569336,-4.389007122,1.504417188,-2.917413573,0.003529474,0.349736282
3260,ENSMUSG00000021714,Cenpk,7.373118403,3.524350424,1.209919523,2.912880036,0.003581121,0.350367752
3739,ENSMUSG00000022521,Crebbp,2303.458214,-0.183404245,0.062957742,-2.913132484,0.003578228,0.350367752
10881,ENSMUSG00000037860,Aim2,589.3501638,0.481740954,0.165560738,2.909753611,0.003617138,0.350438904
18815,ENSMUSG00000065663,Gm22579,3.475382669,5.969874671,2.051450622,2.910074757,0.003613423,0.350438904
14334,ENSMUSG00000048592,Gm5946,3.156432208,3.88707856,1.337004362,2.907304322,0.003645583,0.351480258
19996,ENSMUSG00000070880,Gad1,6.318233211,-4.301039091,1.480595855,-2.904937952,0.003673259,0.352437677
4861,ENSMUSG00000025085,Ablim1,210.3305982,-0.912463966,0.315526457,-2.891877833,0.003829468,0.360460041
6713,ENSMUSG00000028470,Hint2,26.22131374,1.189507379,0.411314724,2.891964013,0.003828418,0.360460041
7072,ENSMUSG00000029059,Fam213b,24.87981854,1.046680155,0.361719141,2.893626675,0.003808206,0.360460041
14308,ENSMUSG00000048497,Mmgt2,101.8318322,-0.846951286,0.292528049,-2.89528231,0.003788177,0.360460041
2945,ENSMUSG00000021143,Pacs2,713.705934,-0.2668045,0.092679796,-2.878777365,0.003992201,0.3652391
3059,ENSMUSG00000021356,Irf4,59.45420218,-0.632675996,0.21969006,-2.879857181,0.003978554,0.3652391
5825,ENSMUSG00000026885,Ttll11,3.639895513,2.993504238,1.039758831,2.879037088,0.003988914,0.3652391
12711,ENSMUSG00000042763,Maneal,2.744318003,-3.972763842,1.379936462,-2.87894693,0.003990055,0.3652391
12885,ENSMUSG00000043456,Zfp536,11.99833406,-2.495964657,0.867980565,-2.875599707,0.004032608,0.3652391
16586,ENSMUSG00000058246,Gm10037,1.720836647,-4.175151143,1.451063235,-2.877304753,0.00401088,0.3652391
16822,ENSMUSG00000059273,Zc3h4,925.1728351,-0.264136692,0.091541755,-2.885423086,0.00390888,0.3652391
27815,ENSMUSG00000085913,Gm15601,1.562552871,-4.049431843,1.408707475,-2.874572554,0.004045748,0.3652391
31947,ENSMUSG00000091881,Gm17146,3.948169363,-3.121421549,1.082255328,-2.884182195,0.003924316,0.3652391
2738,ENSMUSG00000020792,Exoc7,428.5197876,-0.523775972,0.182907038,-2.863618463,0.004188322,0.371289851
2867,ENSMUSG00000021000,Ctage5,1494.613727,-0.415979995,0.145332429,-2.862265478,0.004206244,0.371289851
5259,ENSMUSG00000025920,Stau2,97.27219966,1.492454628,0.520488576,2.867410925,0.004138453,0.371289851
5718,ENSMUSG00000026723,Trdmt1,27.13805759,-1.310696806,0.457483646,-2.865013465,0.004169915,0.371289851
8463,ENSMUSG00000031596,Slc7a2,17.50617526,-1.585691829,0.553922722,-2.862658936,0.004201025,0.371289851
1690,ENSMUSG00000015981,Stk32c,3.048802826,-4.162928865,1.456445306,-2.858280257,0.00425944,0.374321857
3912,ENSMUSG00000022814,Umps,230.3708259,0.357550537,0.125326093,2.852961648,0.004331385,0.378967554
58,ENSMUSG00000000308,Ckmt1,3.20724558,-3.462307996,1.214859396,-2.849966018,0.00437239,0.379214142
4281,ENSMUSG00000024067,Dpy30,48.50480043,0.743143704,0.260681702,2.850770495,0.004361344,0.379214142
4265,ENSMUSG00000024043,Arhgap28,5.129462698,-4.650206082,1.634885538,-2.844361869,0.004450048,0.382607774
23172,ENSMUSG00000080316,Spaca6,248.1027035,-1.23385796,0.433761205,-2.84455582,0.004447339,0.382607774
2109,ENSMUSG00000019558,Slc6a8,43.33876506,-1.660680228,0.585642025,-2.835657548,0.004573145,0.389816475
3679,ENSMUSG00000022432,Smc1b,2.921156673,4.716407372,1.663200238,2.835742362,0.004571931,0.389816475
2195,ENSMUSG00000019872,Smpdl3a,43.0529043,-0.954162715,0.33695983,-2.831680904,0.004630403,0.391338036
5867,ENSMUSG00000026959,Grin1,10.08861598,-2.952505739,1.042453907,-2.832265023,0.004621952,0.391338036
3771,ENSMUSG00000022565,Plec,543.4602792,-1.872829223,0.662506994,-2.82688219,0.004700362,0.393898242
41080,ENSMUSG00000102545,6430573P05Rik,6.766434865,-1.975532147,0.698766441,-2.827170899,0.004696126,0.393898242
1748,ENSMUSG00000016756,Cmah,19.38512821,-2.209165602,0.785399821,-2.812791067,0.004911355,0.39438068
