,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
5083,ENSMUSG00000025495,Ptdss2,133.3509678,0.220443942,0.319313915,0.690367479,0.489963122,0.957693983
5090,ENSMUSG00000025504,Eps8l2,29.91809669,-0.861064922,1.245770026,-0.691190914,0.489445573,0.957693983
5356,ENSMUSG00000026094,Stk17b,253.0592295,-0.272687751,0.39380948,-0.69243572,0.488663741,0.957693983
5360,ENSMUSG00000026098,Pms1,113.7191036,0.238919398,0.345981226,0.690555961,0.489844631,0.957693983
5551,ENSMUSG00000026433,Rab29,59.27160186,-0.216160719,0.309999642,-0.697293446,0.485619169,0.957693983
6167,ENSMUSG00000027508,Pag1,4225.617597,-0.082290656,0.118986394,-0.691597194,0.489190324,0.957693983
6324,ENSMUSG00000027808,Serp1,579.8112796,0.166488368,0.239968344,0.693793043,0.487812006,0.957693983
6369,ENSMUSG00000027884,Clcc1,321.3003399,-0.246732352,0.357228397,-0.690685156,0.48976342,0.957693983
6835,ENSMUSG00000028673,Fuca1,456.632507,0.154779992,0.222209893,0.696548611,0.486085325,0.957693983
6906,ENSMUSG00000028790,Khdrbs1,1048.876555,0.066178254,0.095599399,0.692245507,0.488783165,0.957693983
6985,ENSMUSG00000028923,Necap2,761.5023177,0.115021604,0.165494902,0.695015993,0.487045279,0.957693983
7051,ENSMUSG00000029020,Mfn2,353.26591,0.140807787,0.202547869,0.695182761,0.486940775,0.957693983
7248,ENSMUSG00000029345,Tfip11,331.900558,-0.126358204,0.182466192,-0.692502004,0.488622128,0.957693983
7490,ENSMUSG00000029722,Agfg2,55.55165799,0.224522914,0.322626013,0.695923159,0.486476953,0.957693983
7813,ENSMUSG00000030376,Slc8a2,5.070551139,-0.767464318,1.106124289,-0.693831901,0.487787634,0.957693983
7867,ENSMUSG00000030505,Prmt3,139.2051698,0.205797667,0.296247809,0.694680807,0.487255359,0.957693983
7874,ENSMUSG00000030516,Tjp1,2702.04887,-0.102280585,0.147388428,-0.693952617,0.487711924,0.957693983
8445,ENSMUSG00000031563,Wwc2,226.3060396,0.141977014,0.205053217,0.69239106,0.488691778,0.957693983
8454,ENSMUSG00000031583,Wrn,215.7013009,0.112788917,0.163121645,0.691440533,0.48928874,0.957693983
8971,ENSMUSG00000032431,Crtap,129.432195,-0.169576789,0.243416745,-0.69665211,0.486020536,0.957693983
8973,ENSMUSG00000032435,Dync1li1,375.5618876,0.105906141,0.153006552,0.692167357,0.488832236,0.957693983
8979,ENSMUSG00000032449,Slc25a36,470.5825403,0.171024578,0.246443064,0.693971969,0.487699788,0.957693983
9620,ENSMUSG00000034255,Arhgap27,1195.576404,0.131725437,0.190167595,0.692680775,0.488509907,0.957693983
9772,ENSMUSG00000034674,Tdg,173.247162,-0.165228016,0.239056795,-0.691166367,0.489460997,0.957693983
10035,ENSMUSG00000035399,Oser1,148.4817183,0.229717838,0.331411219,0.693150457,0.488215135,0.957693983
10098,ENSMUSG00000035595,1600002K03Rik,19.70371737,-0.305389675,0.441957195,-0.690993786,0.489569446,0.957693983
10251,ENSMUSG00000036098,Myrf,23.46667729,-0.318407585,0.45958288,-0.692818637,0.488423375,0.957693983
10688,ENSMUSG00000037344,Slc12a9,709.2646309,0.191274554,0.274327875,0.69724797,0.485647623,0.957693983
10852,ENSMUSG00000037787,Apopt1,91.4512315,0.183262991,0.263720323,0.694914176,0.487109088,0.957693983
11190,ENSMUSG00000038546,Ranbp9,367.7362906,-0.080869053,0.116318429,-0.69523853,0.48690583,0.957693983
11672,ENSMUSG00000039771,Polr2j,39.78146253,0.192555384,0.27776205,0.693238634,0.488159806,0.957693983
12483,ENSMUSG00000042148,Cox10,98.2843041,-0.188941471,0.272700146,-0.692854306,0.488400988,0.957693983
12489,ENSMUSG00000042178,Armc5,408.479067,0.098582045,0.142643125,0.691109684,0.489496615,0.957693983
13055,ENSMUSG00000044092,C130050O18Rik,49.30283582,0.246549401,0.356179788,0.69220492,0.48880865,0.957693983
14740,ENSMUSG00000050148,Ubqln2,198.4505171,0.093093717,0.134292972,0.693213622,0.488175501,0.957693983
14934,ENSMUSG00000050890,Pdik1l,195.6046938,-0.261813372,0.376510157,-0.695368683,0.486824281,0.957693983
15021,ENSMUSG00000051184,Zfp524,27.22055664,0.239503385,0.346175019,0.691856351,0.489027544,0.957693983
15028,ENSMUSG00000051212,Gpr183,556.7063636,0.129173115,0.186100427,0.694104346,0.487616773,0.957693983
15252,ENSMUSG00000052146,Rps10,347.0740926,0.169593277,0.245658399,0.690362218,0.48996643,0.957693983
15819,ENSMUSG00000054716,Zfp771,69.87153133,-0.696292447,1.00127403,-0.695406478,0.486800602,0.957693983
16470,ENSMUSG00000057691,Zfp746,203.4044932,0.087941293,0.126283796,0.696378283,0.48619196,0.957693983
16675,ENSMUSG00000058624,Gda,17.53109926,0.547723927,0.790877399,0.692552256,0.488590582,0.957693983
17590,ENSMUSG00000062627,Mysm1,510.7741146,0.190150638,0.275372525,0.690521461,0.489866319,0.957693983
18442,ENSMUSG00000065126,Snord104,154.2672188,-0.590009181,0.848269677,-0.69554435,0.486714228,0.957693983
23781,ENSMUSG00000081205,Gm5940,6.188412012,1.400292396,2.014845996,0.694987309,0.487063255,0.957693983
24266,ENSMUSG00000081752,Gm14680,15.81583476,-0.919512936,1.319782636,-0.696715437,0.485980896,0.957693983
24740,ENSMUSG00000082292,Gm12250,79.01321635,-0.289974517,0.416656998,-0.695954991,0.486457017,0.957693983
26048,ENSMUSG00000083798,Gm14584,31.45471744,0.280421242,0.402929462,0.695956161,0.486456285,0.957693983
35008,ENSMUSG00000095990,Zfp97,67.5011816,-0.239862076,0.344976596,-0.695299563,0.486867588,0.957693983
35885,ENSMUSG00000097032,4930539J05Rik,19.4502854,0.430865758,0.619865909,0.695095103,0.486995704,0.957693983
38914,ENSMUSG00000100313,Gm28323,14.97046664,0.399303189,0.575621826,0.693690146,0.487876547,0.957693983
40823,ENSMUSG00000102277,A130050O07Rik,29.23770005,-0.293465743,0.423742991,-0.692555981,0.488588243,0.957693983
41012,ENSMUSG00000102475,Gm37246,15.71623335,-0.445413575,0.64328758,-0.69240195,0.488684941,0.957693983
41173,ENSMUSG00000102644,Thap6,35.95251557,-0.265160277,0.38293635,-0.692439557,0.488661331,0.957693983
41498,ENSMUSG00000102982,Gm38319,34.05242667,0.215397053,0.310140877,0.694513586,0.487360184,0.957693983
43102,ENSMUSG00000104671,RP23-106G24.2,9.204062502,-0.689041834,0.993480476,-0.693563538,0.487955967,0.957693983
45309,ENSMUSG00000106928,RP23-26P10.1,24.65748506,0.309463691,0.444302561,0.696515659,0.486105954,0.957693983
42722,ENSMUSG00000104277,Gm38299,17.22964106,0.375267707,0.543745984,0.690152605,0.490098225,0.957825211
367,ENSMUSG00000002043,Trappc6a,17.20247693,-0.343317222,0.49803368,-0.689345392,0.49060594,0.957988723
415,ENSMUSG00000002329,Mdp1,183.9025635,-0.122976879,0.179232315,-0.686131179,0.492630391,0.957988723
454,ENSMUSG00000002625,Akap8l,1462.126014,-0.074480304,0.108131896,-0.688791251,0.490954642,0.957988723
587,ENSMUSG00000003435,Supt5,1128.91767,-0.074034605,0.108257551,-0.683874744,0.494054264,0.957988723
694,ENSMUSG00000004317,Clcn5,351.5697423,-0.289892248,0.423157492,-0.685069397,0.49330013,0.957988723
796,ENSMUSG00000005034,Prkacb,492.2779862,0.12106196,0.175484876,0.689871186,0.490275197,0.957988723
1499,ENSMUSG00000014498,Ankrd52,633.7398766,0.104892947,0.152931845,0.68588035,0.492788563,0.957988723
1550,ENSMUSG00000015013,Trappc2l,32.25719805,-0.254389655,0.370529765,-0.6865566,0.492362186,0.957988723
1939,ENSMUSG00000018459,Slc13a3,190.898476,-0.340945006,0.498518813,-0.683916027,0.494028193,0.957988723
2159,ENSMUSG00000019814,Ltv1,225.5460564,0.163108041,0.236715304,0.689047301,0.490793501,0.957988723
2505,ENSMUSG00000020413,Hus1,127.9119812,-0.28075196,0.410292385,-0.6842729,0.493802856,0.957988723
2506,ENSMUSG00000020415,Pttg1,77.25757358,-0.276128433,0.403428827,-0.684453898,0.493688591,0.957988723
2962,ENSMUSG00000021188,Trip11,1651.494322,0.103063725,0.15002977,0.68695516,0.492110985,0.957988723
3742,ENSMUSG00000022526,Zfp251,66.26958617,0.141915421,0.206803556,0.686232984,0.492566202,0.957988723
3775,ENSMUSG00000022574,Naprt,26.64413225,0.273295148,0.398118432,0.686466955,0.492418695,0.957988723
4602,ENSMUSG00000024642,Tle4,471.2014142,0.074420325,0.108707957,0.684589489,0.493603001,0.957988723
5143,ENSMUSG00000025626,Phf6,131.027771,0.316982234,0.462612105,0.685200908,0.493217151,0.957988723
5322,ENSMUSG00000026029,Casp8,1055.157662,0.071840227,0.104673265,0.686328328,0.492506089,0.957988723
5367,ENSMUSG00000026110,Mgat4a,1860.018798,-0.125571668,0.183828796,-0.683090299,0.494549785,0.957988723
5444,ENSMUSG00000026239,Pde6d,29.68129859,0.25590181,0.373996734,0.684235412,0.493826524,0.957988723
5908,ENSMUSG00000027030,Stk39,61.07834712,-0.461879292,0.671719837,-0.687607045,0.491700271,0.957988723
6006,ENSMUSG00000027253,Lrp4,128.5446863,-0.160970065,0.235107276,-0.684666456,0.493554421,0.957988723
6103,ENSMUSG00000027406,Idh3b,348.3189831,-0.145969198,0.212641019,-0.686458325,0.492424136,0.957988723
6402,ENSMUSG00000027950,Chrnb2,14.49081186,-0.334001229,0.488395151,-0.68387499,0.494054108,0.957988723
6512,ENSMUSG00000028125,Abca4,43.03776985,-0.365122326,0.532763311,-0.685336844,0.493131387,0.957988723
6942,ENSMUSG00000028849,Map7d1,2054.689191,0.094460794,0.138473485,0.682157988,0.495139056,0.957988723
7149,ENSMUSG00000029176,Anapc4,258.3045687,0.154419022,0.224095122,0.689078016,0.490774174,0.957988723
7481,ENSMUSG00000029710,Ephb4,4.922813918,-0.722350667,1.050599634,-0.687560365,0.491729675,0.957988723
7683,ENSMUSG00000030156,Cd69,9.858025152,0.842072301,1.232400558,0.683278091,0.494431135,0.957988723
8479,ENSMUSG00000031626,Sorbs2,29.53345503,-0.503412535,0.737868324,-0.682252536,0.49507928,0.957988723
8893,ENSMUSG00000032314,Etfa,90.59690042,0.181643246,0.265080839,0.685237178,0.493194267,0.957988723
8939,ENSMUSG00000032382,Snx1,533.6894119,0.133363274,0.19532451,0.682777974,0.49474715,0.957988723
9068,ENSMUSG00000032589,Bsn,202.4733772,0.144167691,0.210467954,0.684986423,0.493352488,0.957988723
9298,ENSMUSG00000033255,Gm5134,7.1111074,-0.563847715,0.818064909,-0.689245693,0.490668667,0.957988723
9331,ENSMUSG00000033373,Fntb,37.18712483,0.612278379,0.891216449,0.687014227,0.492073763,0.957988723
9660,ENSMUSG00000034354,Mtmr3,787.3590911,0.054963552,0.080539711,0.682440392,0.494960522,0.957988723
9687,ENSMUSG00000034438,Gbp8,9.845969364,-0.527732122,0.770904218,-0.684562505,0.493620034,0.957988723
10321,ENSMUSG00000036306,Lzts1,10.75114763,-0.804446234,1.174538951,-0.684903837,0.493404604,0.957988723
10358,ENSMUSG00000036442,Thap11,77.74974598,-0.217937378,0.317575278,-0.686254232,0.492552805,0.957988723
10478,ENSMUSG00000036822,Topors,673.5533269,0.064288202,0.09366974,0.686328398,0.492506045,0.957988723
10580,ENSMUSG00000037049,Smpd1,147.51876,-0.128619105,0.187807781,-0.684844392,0.493442119,0.957988723
10907,ENSMUSG00000037940,Inpp4b,782.1203961,-0.180959097,0.265288156,-0.682122791,0.495161311,0.957988723
10934,ENSMUSG00000037996,Slc24a2,22.50451645,-0.742225134,1.081681331,-0.686177262,0.492601335,0.957988723
11257,ENSMUSG00000038702,Dsel,54.20191412,0.338899894,0.494124573,0.685859219,0.492801889,0.957988723
11313,ENSMUSG00000038831,Ralgps1,351.2116123,-0.134220392,0.196012479,-0.684754319,0.493498966,0.957988723
12063,ENSMUSG00000040774,Cept1,393.1702697,0.156407244,0.228120713,0.685633682,0.492944136,0.957988723
12828,ENSMUSG00000043252,Tmem64,210.6402959,0.113122553,0.165110408,0.685132783,0.493260135,0.957988723
13005,ENSMUSG00000043953,Ccrl2,85.6322438,0.221761814,0.324685205,0.683005605,0.494603301,0.957988723
13249,ENSMUSG00000044730,9930104L06Rik,201.0353001,-0.188547122,0.27491817,-0.685829974,0.492820333,0.957988723
14009,ENSMUSG00000047459,Dynlrb1,74.86631324,0.223501987,0.326466168,0.684609949,0.493590087,0.957988723
14062,ENSMUSG00000047648,Fbxo30,110.5118531,0.172264568,0.252133758,0.683226907,0.494463473,0.957988723
14444,ENSMUSG00000049037,Clec4a1,66.79877039,-0.500915125,0.730633924,-0.685589744,0.492971851,0.957988723
15040,ENSMUSG00000051238,Swsap1,19.9432709,-0.318429553,0.464989698,-0.68480991,0.493463881,0.957988723
15652,ENSMUSG00000053965,Pde5a,18.08616084,-0.727624355,1.061408092,-0.685527424,0.493011161,0.957988723
15727,ENSMUSG00000054309,Cpsf3,963.201925,0.086733276,0.126577062,0.685221119,0.493204399,0.957988723
15786,ENSMUSG00000054545,Ugt1a6a,26.69403427,-0.473513338,0.693815195,-0.682477613,0.494936994,0.957988723
15886,ENSMUSG00000055013,Agap1,300.2621962,0.138798183,0.202217081,0.686382093,0.492472194,0.957988723
16156,ENSMUSG00000056258,Kcnq3,10.24920263,-0.740817466,1.081812564,-0.684792811,0.493474673,0.957988723
17618,ENSMUSG00000062762,Ei24,202.5128177,-0.186057638,0.270257337,-0.688446205,0.491171835,0.957988723
17878,ENSMUSG00000063889,Crem,25.12149838,0.468509875,0.682419963,0.686541866,0.492371473,0.957988723
19882,ENSMUSG00000070520,Ndnl2,89.86532447,0.16631849,0.243328354,0.683514633,0.494281707,0.957988723
20956,ENSMUSG00000074516,Gm10709,5.401393893,0.891633454,1.306981654,0.682208087,0.495107382,0.957988723
21076,ENSMUSG00000074865,Zfp934,11.0918072,-0.50839524,0.744785158,-0.682606568,0.494855483,0.957988723
23561,ENSMUSG00000080957,Gm15739,14.52841971,0.357928088,0.523984614,0.683088927,0.494550652,0.957988723
31760,ENSMUSG00000091474,2610021A01Rik,100.6848266,-0.168425471,0.24527443,-0.686681735,0.49228331,0.957988723
32391,ENSMUSG00000092557,Gm8696,71.86127271,-0.340001893,0.496099812,-0.685349772,0.493123231,0.957988723
32699,ENSMUSG00000093063,Gm23152,6.388877601,0.765957294,1.119601394,0.684133923,0.493890602,0.957988723
32944,ENSMUSG00000093456,Gm20662,15.82636057,1.947438034,2.848085822,0.68377084,0.494119883,0.957988723
33152,ENSMUSG00000093752,Gm20716,221.3705588,1.328666395,1.939372243,0.685101274,0.493280016,0.957988723
34729,ENSMUSG00000095649,Gm8979,20.91825971,0.554523256,0.804801061,0.689019042,0.490811285,0.957988723
35990,ENSMUSG00000097148,Gm3839,6.35248456,0.502000215,0.734451055,0.683503974,0.49428844,0.957988723
38568,ENSMUSG00000099959,Gm29487,8.578504538,-0.653723284,0.950368276,-0.687863116,0.491538985,0.957988723
41244,ENSMUSG00000102721,A630081D01Rik,5.056756344,0.758239548,1.099553534,0.689588569,0.490452958,0.957988723
42146,ENSMUSG00000103674,Gm37699,107.7751387,-0.209805287,0.307288812,-0.682762529,0.494756911,0.957988723
42203,ENSMUSG00000103734,Gm37651,6.05705047,-0.610119109,0.894241753,-0.682275354,0.495064854,0.957988723
42362,ENSMUSG00000103899,Gm37940,55.71415587,-0.28217046,0.413526498,-0.682351582,0.495016664,0.957988723
43772,ENSMUSG00000105345,RP23-301L9.3,6.20281087,0.507562574,0.743324801,0.682827445,0.494715885,0.957988723
1020,ENSMUSG00000006517,Mvd,27.7109541,-0.234472102,0.343815869,-0.681969983,0.495257932,0.958047171
42288,ENSMUSG00000103821,D430013B06Rik,14.53646854,0.301717726,0.442485402,0.681870462,0.495320864,0.958047171
159,ENSMUSG00000000916,Nsun5,119.2306418,-0.240489484,0.352835156,-0.681591616,0.495497218,0.958263157
8586,ENSMUSG00000031808,Slc27a1,96.24726054,-0.148560545,0.218046419,-0.681325313,0.49566567,0.958463808
11175,ENSMUSG00000038527,C1rl,79.45878322,0.241810818,0.354979496,0.681196577,0.495747114,0.958496181
7486,ENSMUSG00000029715,Pop7,24.90784781,0.291202959,0.427569145,0.681066353,0.495829506,0.958530381
11013,ENSMUSG00000038168,P3h2,479.2389805,-0.164518786,0.241666682,-0.680767348,0.496018714,0.958645952
20189,ENSMUSG00000071653,1810009A15Rik,94.74828181,-0.189635104,0.278529999,-0.680842654,0.495971057,0.958645952
179,ENSMUSG00000001029,Icam2,5.410082864,-0.62950623,0.939922318,-0.669742826,0.503021746,0.958659067
186,ENSMUSG00000001056,Nhp2,76.17181445,-0.221759469,0.331585426,-0.668785331,0.503632425,0.958659067
246,ENSMUSG00000001416,Cct3,617.9834238,0.092290648,0.138031006,0.668622585,0.503736262,0.958659067
306,ENSMUSG00000001741,Il16,1108.778428,-0.085626498,0.126426493,-0.677282872,0.498226496,0.958659067
317,ENSMUSG00000001785,Pwp1,160.4080166,0.171959705,0.254228275,0.676398819,0.498787467,0.958659067
326,ENSMUSG00000001829,Clpb,166.2066458,-0.202418269,0.301206554,-0.672024783,0.501567919,0.958659067
417,ENSMUSG00000002341,Ncan,20.61720023,-0.350047871,0.523870276,-0.66819571,0.504008674,0.958659067
480,ENSMUSG00000002797,Ggct,36.32828455,-0.553583547,0.82185397,-0.673578966,0.500579029,0.958659067
558,ENSMUSG00000003279,Dlgap1,14.73376133,-0.460522684,0.685280535,-0.67202067,0.501570538,0.958659067
590,ENSMUSG00000003438,Timm50,86.61066982,-0.272985207,0.406351398,-0.67179591,0.501713633,0.958659067
607,ENSMUSG00000003541,Ier3,94.31378436,0.313460447,0.466135627,0.672466184,0.501286961,0.958659067
706,ENSMUSG00000004383,Large,522.6742552,-0.096879603,0.144657079,-0.669719061,0.503036898,0.958659067
745,ENSMUSG00000004667,Polr2e,163.6764881,-0.154277955,0.231203046,-0.667283402,0.504591126,0.958659067
930,ENSMUSG00000005968,Tuft1,32.99432662,0.481389137,0.709981383,0.678030648,0.497752261,0.958659067
1139,ENSMUSG00000007888,Crlf1,7.590047436,-0.870000547,1.278271787,-0.68060686,0.496120285,0.958659067
1325,ENSMUSG00000010505,Myt1,8.218220627,-0.718257799,1.066780491,-0.673294839,0.500759735,0.958659067
1362,ENSMUSG00000011254,Thg1l,45.70067538,0.286968423,0.422004075,0.680013393,0.496495981,0.958659067
1386,ENSMUSG00000011960,Ccnt1,441.123292,0.137848209,0.20622449,0.668437626,0.503854284,0.958659067
1788,ENSMUSG00000017288,Vps53,214.3674563,0.170828558,0.256957074,0.664813603,0.506169721,0.958659067
2012,ENSMUSG00000018848,Rars,262.3324705,0.152043944,0.226944964,0.669959543,0.502883581,0.958659067
2055,ENSMUSG00000019122,Ccl9,202.8928695,-0.238935837,0.351835165,-0.679113008,0.497066261,0.958659067
2564,ENSMUSG00000020515,Cnot8,762.5744843,-0.090998843,0.1352461,-0.672838939,0.501049762,0.958659067
2682,ENSMUSG00000020697,Lig3,228.1640519,-0.192106655,0.288627265,-0.665587345,0.505674898,0.958659067
2813,ENSMUSG00000020901,Pik3r5,1684.424929,-0.089636577,0.132470075,-0.676655289,0.498624691,0.958659067
2857,ENSMUSG00000020973,Dnaaf2,37.1626877,0.207362146,0.310346754,0.668162767,0.504029699,0.958659067
2908,ENSMUSG00000021079,Timm9,24.35720839,-0.294292781,0.434452129,-0.677388281,0.498159632,0.958659067
3079,ENSMUSG00000021384,Susd3,439.6064622,0.115549425,0.170497628,0.677718669,0.497950087,0.958659067
3121,ENSMUSG00000021476,Habp4,56.50347701,-0.168472882,0.253001859,-0.665895826,0.505477689,0.958659067
3220,ENSMUSG00000021650,Ptcd2,112.7563066,-0.13362064,0.197537864,-0.676430521,0.498767345,0.958659067
3262,ENSMUSG00000021716,Srek1ip1,170.6636197,0.13448141,0.200572274,0.670488534,0.502546414,0.958659067
4154,ENSMUSG00000023755,Rhebl1,5.266378623,0.705136419,1.051022918,0.670904894,0.502281119,0.958659067
4212,ENSMUSG00000023952,Gtpbp2,600.5452072,-0.122106886,0.182018524,-0.670848679,0.502316933,0.958659067
4344,ENSMUSG00000024170,Telo2,295.6125282,0.199369932,0.296308753,0.672845232,0.501045758,0.958659067
4541,ENSMUSG00000024521,Pmaip1,49.7894423,0.226847224,0.333346145,0.680515518,0.496178099,0.958659067
4627,ENSMUSG00000024679,Ms4a6d,430.6921091,0.381050856,0.566254918,0.672931649,0.500990776,0.958659067
4672,ENSMUSG00000024773,Atg2a,322.949368,0.168892449,0.249405762,0.67717942,0.498292124,0.958659067
4706,ENSMUSG00000024826,Dpf2,317.0126682,-0.166777187,0.249758434,-0.667753976,0.50429065,0.958659067
4756,ENSMUSG00000024909,Efemp2,53.86565355,-0.33367239,0.492021152,-0.67816676,0.497665966,0.958659067
4923,ENSMUSG00000025200,Cwf19l1,68.90466662,-0.155935599,0.234432187,-0.665162927,0.50594629,0.958659067
5042,ENSMUSG00000025422,Agap2,167.8166061,0.132861595,0.198215469,0.670288732,0.502673749,0.958659067
5132,ENSMUSG00000025591,Tma16,115.1012025,-0.240144645,0.355221449,-0.676042074,0.499013932,0.958659067
5335,ENSMUSG00000026051,1500015O10Rik,15.40505301,-0.446242837,0.66687716,-0.669152977,0.503397899,0.958659067
5359,ENSMUSG00000026097,Ormdl1,68.65114692,-0.164420542,0.245070539,-0.670911089,0.502277172,0.958659067
5415,ENSMUSG00000026193,Fn1,674.0134538,0.574919297,0.847792337,0.678136935,0.497684874,0.958659067
5522,ENSMUSG00000026388,3110009E18Rik,10.56250021,-0.401391872,0.60150652,-0.667310924,0.50457355,0.958659067
5786,ENSMUSG00000026827,Gpd2,55.08432446,-0.309847587,0.462170025,-0.670419046,0.502590696,0.958659067
6473,ENSMUSG00000028059,Arhgef2,2032.939329,-0.080878901,0.119605271,-0.676215187,0.498904032,0.958659067
6499,ENSMUSG00000028101,Pias3,212.4536356,0.150305598,0.22180838,0.677637148,0.498001786,0.958659067
6551,ENSMUSG00000028188,Spata1,60.17801999,-0.203280224,0.300998189,-0.675353644,0.499451109,0.958659067
6753,ENSMUSG00000028550,Atg4c,184.2480941,-0.232032828,0.346534514,-0.669580716,0.50312511,0.958659067
7094,ENSMUSG00000029093,Sorcs2,13.41874462,-0.584956233,0.876817183,-0.667135914,0.504685322,0.958659067
7119,ENSMUSG00000029131,Dnajb6,638.451794,-0.156964466,0.231187024,-0.678950154,0.497169445,0.958659067
7293,ENSMUSG00000029415,Sdad1,294.7135506,0.181676067,0.269768699,0.673451249,0.500660254,0.958659067
7381,ENSMUSG00000029557,Ftsj2,22.70417338,0.23986292,0.354485013,0.676651793,0.498626909,0.958659067
7499,ENSMUSG00000029752,Asns,13.83958325,-0.739988571,1.098837531,-0.673428556,0.500674687,0.958659067
7503,ENSMUSG00000029759,Pon3,237.1989626,0.118590311,0.174825386,0.67833576,0.49755883,0.958659067
7518,ENSMUSG00000029781,Fkbp9,186.0993929,0.112371205,0.168501937,0.666883759,0.504846386,0.958659067
7774,ENSMUSG00000030313,Dennd5b,12.36028628,-0.520673073,0.781561487,-0.666195919,0.505285881,0.958659067
7950,ENSMUSG00000030657,Xylt1,33.30679298,0.239382535,0.360049531,0.664860012,0.506140034,0.958659067
8031,ENSMUSG00000030785,Cox6a2,9.519309777,0.655146976,0.97946118,0.668885086,0.503568785,0.958659067
8041,ENSMUSG00000030798,Cd37,1371.76372,0.122962725,0.183611591,0.669689336,0.503055851,0.958659067
8369,ENSMUSG00000031447,Lamp1,2788.967797,0.12702011,0.189808593,0.66920105,0.503367236,0.958659067
8409,ENSMUSG00000031513,Leprotl1,152.9142386,-0.141455274,0.208458202,-0.678578599,0.497404907,0.958659067
8464,ENSMUSG00000031600,Vps37a,309.6946479,-0.107641106,0.159648497,-0.674238143,0.500159923,0.958659067
8468,ENSMUSG00000031605,Klhl2,159.531558,0.118800572,0.176167495,0.674361477,0.500081528,0.958659067
8470,ENSMUSG00000031609,Sap30,160.8621962,0.184828061,0.277236768,0.666679469,0.504976896,0.958659067
8480,ENSMUSG00000031627,Irf2,701.1829465,0.098259272,0.145723289,0.674286672,0.500129076,0.958659067
8540,ENSMUSG00000031732,Phlpp2,263.5815167,0.12364662,0.182041482,0.67922222,0.49699707,0.958659067
8547,ENSMUSG00000031749,St3gal2,438.6340287,-0.153246434,0.230122904,-0.665932994,0.50545393,0.958659067
8650,ENSMUSG00000031903,Pla2g15,1530.742841,-0.073880597,0.110670309,-0.667573782,0.504405698,0.958659067
8708,ENSMUSG00000031988,Vps26b,389.0954887,-0.084898407,0.127596978,-0.665363773,0.50581785,0.958659067
9037,ENSMUSG00000032540,Abhd5,64.39919155,0.250777291,0.370786797,0.676338244,0.498825917,0.958659067
9094,ENSMUSG00000032643,Fhl3,168.3809865,0.133412123,0.199846929,0.667571547,0.504407125,0.958659067
9113,ENSMUSG00000032712,2810474O19Rik,752.9104673,0.162489264,0.244332208,0.665034159,0.506028645,0.958659067
9341,ENSMUSG00000033405,Nudt15,6.931560826,0.506496874,0.755769033,0.670174156,0.502746777,0.958659067
9365,ENSMUSG00000033478,Fam160b1,394.5717152,0.084990435,0.126117911,0.673896626,0.500377037,0.958659067
9388,ENSMUSG00000033565,Rbfox2,48.88718157,-0.245098441,0.366994921,-0.667852408,0.50422781,0.958659067
9453,ENSMUSG00000033773,Rpap2,126.3434429,-0.295600529,0.443697857,-0.666220322,0.505270285,0.958659067
9526,ENSMUSG00000034006,Pqlc1,39.41390449,0.298866,0.441857298,0.676385795,0.498795734,0.958659067
9890,ENSMUSG00000034993,Vat1,58.66431502,0.196972494,0.292840852,0.672626419,0.50118499,0.958659067
10004,ENSMUSG00000035311,Gnptab,307.6500543,-0.171501925,0.256825919,-0.667774991,0.504277233,0.958659067
10755,ENSMUSG00000037519,Ppfia1,759.8004269,0.1873443,0.27693386,0.67649474,0.498726584,0.958659067
10794,ENSMUSG00000037624,Kcnk2,12.75250653,-0.996942436,1.468472737,-0.678897477,0.497202824,0.958659067
10860,ENSMUSG00000037805,Rpl10a,670.2046268,-0.098180876,0.146216882,-0.671474286,0.501918435,0.958659067
10954,ENSMUSG00000038034,Igsf8,390.6989915,0.140214152,0.207714619,0.675032658,0.499655016,0.958659067
11035,ENSMUSG00000038208,Pgap3,32.21428603,-0.352064835,0.523273027,-0.672812885,0.501066339,0.958659067
11472,ENSMUSG00000039219,Arid4b,793.1900865,-0.088795762,0.132534043,-0.669984558,0.502867634,0.958659067
11586,ENSMUSG00000039542,Ncam1,61.43648207,-0.327539647,0.490218493,-0.668150329,0.504037638,0.958659067
11675,ENSMUSG00000039781,Cep131,233.3998403,0.187798976,0.276288741,0.679719975,0.496681785,0.958659067
11916,ENSMUSG00000040435,Ppp1r15a,681.6001546,-0.153287875,0.229994607,-0.666484649,0.505101373,0.958659067
12068,ENSMUSG00000040795,Iqcc,109.6929966,0.191689294,0.286647416,0.668728491,0.50366869,0.958659067
12135,ENSMUSG00000041012,Cmtm8,80.0238035,-0.17684646,0.261944108,-0.675130511,0.49959285,0.958659067
12142,ENSMUSG00000041040,Fam117b,809.9948573,-0.086611061,0.128638744,-0.67328908,0.500763399,0.958659067
12180,ENSMUSG00000041187,Prkd2,138.3140696,0.13403831,0.199396571,0.672219737,0.501443818,0.958659067
12333,ENSMUSG00000041679,Lrrc29,20.19466789,0.27300472,0.409574732,0.666556549,0.505055432,0.958659067
12399,ENSMUSG00000041849,Card6,455.8729714,-0.115597206,0.17045271,-0.678177577,0.497659108,0.958659067
12468,ENSMUSG00000042099,Kank3,63.39813181,-0.345269524,0.50802041,-0.679637112,0.496734265,0.958659067
