,ensembl_gene_id,external_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8577,ENSMUSG00000031790,Mmp15,328.0976592,-2.0655344,0.206556459,-9.999853841,1.53E-23,7.24E-22
13210,ENSMUSG00000044600,Smim7,793.3184666,0.740860217,0.074097826,9.998406895,1.55E-23,7.33E-22
3295,ENSMUSG00000021771,Vdac2,3403.183244,0.836565679,0.083673891,9.997929654,1.56E-23,7.34E-22
4568,ENSMUSG00000024566,Atp9b,1320.93893,0.746985406,0.074739532,9.994515417,1.61E-23,7.58E-22
41223,ENSMUSG00000102697,Pcdhac2,52.26948064,-2.337722876,0.233925739,-9.993440183,1.63E-23,7.65E-22
1498,ENSMUSG00000014496,Ankrd28,896.3148734,-1.450969177,0.145204043,-9.992622442,1.64E-23,7.69E-22
16836,ENSMUSG00000059326,Csf2ra,2762.898065,1.799464607,0.180208712,9.985447343,1.77E-23,8.25E-22
3882,ENSMUSG00000022769,Sdf2l1,2640.41936,1.076108356,0.107868732,9.976091671,1.94E-23,9.04E-22
948,ENSMUSG00000006058,Snf8,449.4807486,0.697718904,0.069990121,9.96881985,2.09E-23,9.71E-22
2094,ENSMUSG00000019433,Gipc1,1246.602857,0.890661431,0.089348695,9.968376505,2.10E-23,9.73E-22
17734,ENSMUSG00000063286,Gm8995,1036.023666,2.263582036,0.227119121,9.966497001,2.14E-23,9.89E-22
5038,ENSMUSG00000025417,Pip4k2c,1097.562393,0.678501326,0.06809542,9.963978888,2.19E-23,1.01E-21
6122,ENSMUSG00000027435,Cd93,3725.04178,2.31680961,0.232514645,9.964144866,2.19E-23,1.01E-21
7585,ENSMUSG00000029992,Gfpt1,2577.079343,0.93007231,0.093447659,9.952868986,2.45E-23,1.13E-21
4417,ENSMUSG00000024286,Ccny,2914.764638,0.913952415,0.091899381,9.945142189,2.65E-23,1.21E-21
1623,ENSMUSG00000015575,Atp6v0e,1344.949702,0.843611909,0.084905772,9.935860555,2.91E-23,1.33E-21
12066,ENSMUSG00000040785,Ttc3,1303.808128,-1.328118754,0.133672751,-9.935598291,2.91E-23,1.33E-21
5243,ENSMUSG00000025892,Gria4,87.28640919,-2.585823445,0.260489129,-9.926799845,3.18E-23,1.45E-21
712,ENSMUSG00000004455,Ppp1cc,2978.709106,0.970874103,0.097845519,9.92251979,3.32E-23,1.51E-21
11727,ENSMUSG00000039936,Pik3cd,1480.587115,2.320807645,0.233948693,9.920156471,3.40E-23,1.54E-21
15028,ENSMUSG00000051212,Gpr183,153.3677462,2.697101448,0.272342268,9.903352385,4.03E-23,1.82E-21
14487,ENSMUSG00000049191,Rgag4,67.30615879,-2.948957142,0.297828115,-9.901540497,4.10E-23,1.85E-21
977,ENSMUSG00000006304,Arpc2,7400.518765,0.736516078,0.074394186,9.900183291,4.16E-23,1.87E-21
7936,ENSMUSG00000030629,Zfand6,820.0812872,0.76329765,0.077115721,9.898080977,4.24E-23,1.90E-21
1361,ENSMUSG00000011179,Odc1,4977.48617,1.408594118,0.142327805,9.896830187,4.30E-23,1.92E-21
4876,ENSMUSG00000025132,Arhgdia,10112.76984,0.775274895,0.078392978,9.889596148,4.62E-23,2.06E-21
2119,ENSMUSG00000019710,Mrpl24,652.2939809,1.172404566,0.118563022,9.888450423,4.67E-23,2.08E-21
15722,ENSMUSG00000054277,Arfgap3,679.0044048,0.537815048,0.054425664,9.881644131,5.00E-23,2.22E-21
5002,ENSMUSG00000025354,Dnajc14,831.711205,0.510671821,0.051681872,9.88106282,5.03E-23,2.23E-21
4592,ENSMUSG00000024610,Cd74,237.2013672,3.386706189,0.342949717,9.875226652,5.33E-23,2.36E-21
620,ENSMUSG00000003644,Rps6ka1,939.2573865,1.655900712,0.167711904,9.873483451,5.42E-23,2.39E-21
11321,ENSMUSG00000038855,Itpkb,1469.406812,1.389548417,0.14080099,9.86888241,5.68E-23,2.50E-21
15594,ENSMUSG00000053716,Dusp7,1179.809635,1.456963808,0.147758625,9.860431581,6.18E-23,2.71E-21
8284,ENSMUSG00000031304,Il2rg,705.0613598,2.774548487,0.281460158,9.857695346,6.35E-23,2.78E-21
3589,ENSMUSG00000022283,Pabpc1,14002.39793,0.598801596,0.06078026,9.851909015,6.73E-23,2.94E-21
14763,ENSMUSG00000050229,Pigm,481.9970498,0.492870883,0.050090096,9.839687241,7.59E-23,3.31E-21
40897,ENSMUSG00000102353,Gm38345,35.62747368,2.528278575,0.256967742,9.838894771,7.65E-23,3.33E-21
17275,ENSMUSG00000061306,Slc38a10,2818.40897,0.895594383,0.09113877,9.826711372,8.64E-23,3.75E-21
26925,ENSMUSG00000084842,Pabpc1l2b-ps,40.56008659,-2.590680252,0.263732504,-9.823135988,8.95E-23,3.88E-21
5001,ENSMUSG00000025353,Ormdl2,334.5599626,1.021559344,0.10402221,9.820588707,9.18E-23,3.97E-21
8796,ENSMUSG00000032122,Slc37a2,2959.927573,2.088085876,0.212635798,9.82001102,9.23E-23,3.98E-21
8002,ENSMUSG00000030741,Spns1,956.5757505,1.027612852,0.104679389,9.816763989,9.54E-23,4.10E-21
10274,ENSMUSG00000036167,Pphln1,732.7378055,0.565542946,0.057613671,9.816124116,9.60E-23,4.12E-21
4774,ENSMUSG00000024942,Capn1,710.7052711,0.830898803,0.084667507,9.813667945,9.83E-23,4.21E-21
15847,ENSMUSG00000054843,Atrnl1,167.0467053,-1.587193377,0.161735217,-9.813529808,9.85E-23,4.21E-21
5738,ENSMUSG00000026755,Arpc5l,866.5215934,0.754544156,0.076977968,9.802079379,1.10E-22,4.70E-21
7035,ENSMUSG00000028995,Fam126a,558.5322584,-0.915501208,0.093424204,-9.799400676,1.13E-22,4.82E-21
6536,ENSMUSG00000028165,Cisd2,733.9754219,0.775727093,0.079163554,9.799043331,1.14E-22,4.83E-21
5756,ENSMUSG00000026786,Apbb1ip,1651.06352,1.39568618,0.142453418,9.797491723,1.15E-22,4.89E-21
11123,ENSMUSG00000038400,Pmepa1,904.4421419,-1.96735956,0.200848992,-9.795217501,1.18E-22,4.99E-21
3697,ENSMUSG00000022454,Nell2,318.2117296,-3.127339197,0.319462067,-9.789391356,1.25E-22,5.28E-21
5846,ENSMUSG00000026927,Sdccag3,703.579164,0.745583432,0.076225303,9.781311486,1.35E-22,5.70E-21
13278,ENSMUSG00000044827,Tlr1,229.2080424,2.519606378,0.257765101,9.774815789,1.44E-22,6.07E-21
7145,ENSMUSG00000029171,Pgm1,537.7654635,-0.877429347,0.089795834,-9.771381448,1.49E-22,6.26E-21
10881,ENSMUSG00000037860,Aim2,386.2097234,1.57948819,0.161683462,9.769015164,1.53E-22,6.39E-21
699,ENSMUSG00000004347,Pde1c,239.7553646,1.849508962,0.189335057,9.768444298,1.54E-22,6.40E-21
6270,ENSMUSG00000027695,Pld1,377.9628773,1.319499618,0.135076879,9.768508357,1.54E-22,6.40E-21
2865,ENSMUSG00000020993,Trappc6b,597.5115125,0.689069484,0.070583421,9.762483449,1.63E-22,6.78E-21
3434,ENSMUSG00000022016,Akap11,822.6211132,-0.891258335,0.091324988,-9.759194682,1.68E-22,6.98E-21
7906,ENSMUSG00000030579,Tyrobp,4620.654649,1.510475979,0.154780159,9.758847575,1.69E-22,6.99E-21
